depth_um,-85.000000,-55.000000,-45.000000,-35.000000,-25.000000,-15.000000,-5.000000,5.000000,15.000000,25.000000,35.000000,45.000000,55.000000,75.000000,85.000000,105.000000
4.7,0.0,0.0,0.0,0.0,0.0,2399575142.4501424,186120405982.90598,186251032763.53278,2008725071.2250712,0.0,0.0,0.0,0.0,0.0,31537037.037037037,0.0
4.9,0.0,0.0,0.0,0.0,0.0,2074322293.4472933,183033048433.04843,181988105413.1054,2093019943.019943,0.0,0.0,0.0,0.0,0.0,3106196.5811965815,0.0
5.1,0.0,0.0,0.0,0.0,0.0,2518574074.074074,181142806267.80627,182316346153.84616,1724394586.8945868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3,0.0,0.0,0.0,0.0,0.0,2119123931.6239316,177820512820.51282,179269444444.44443,1566702279.202279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0,0.0,0.0,2136894586.8945868,176706160968.66098,173895156695.1567,1726621082.6210825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7,0.0,0.0,0.0,0.0,0.0,2304415954.4159546,173150534188.03418,171658618233.61823,1810089818.3760684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9,0.0,0.0,0.0,0.0,0.0,1695833333.3333333,169642343304.8433,167366203703.7037,1835826210.8262107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1,0.0,0.0,0.0,0.0,0.0,1661146723.6467235,167974857549.85754,165504878917.3789,1937428774.9287748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3,0.0,0.0,0.0,0.0,168839.03133903132,1774109686.6096866,162061217948.71796,162392948717.94873,1730876068.3760684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,1556411324.7863247,156973611111.1111,159322792022.79202,1602101139.6011395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
