# Geant4 depth energy profile
# NEvents: 100000
# BinWidth_um: 0.1
depth_um,dEdx_eV_per_um
3.055000e+01,1.691646e+03
3.065000e+01,1.623565e+03
3.075000e+01,1.633825e+03
3.085000e+01,1.630706e+03
3.095000e+01,1.654856e+03
3.105000e+01,1.584784e+03
3.115000e+01,1.586985e+03
3.125000e+01,1.507008e+03
3.135000e+01,1.534586e+03
3.145000e+01,1.592341e+03
3.155000e+01,1.556917e+03
3.165000e+01,1.535778e+03
3.175000e+01,1.560798e+03
3.185000e+01,1.474052e+03
3.195000e+01,1.493199e+03
3.205000e+01,1.499712e+03
3.215000e+01,1.443594e+03
3.225000e+01,1.417563e+03
3.235000e+01,1.389296e+03
3.245000e+01,1.416670e+03
3.255000e+01,1.426795e+03
3.265000e+01,1.394631e+03
3.275000e+01,1.405955e+03
3.285000e+01,1.338918e+03
3.295000e+01,1.334308e+03
3.305000e+01,1.342997e+03
3.315000e+01,1.323416e+03
3.325000e+01,1.291891e+03
3.335000e+01,1.302427e+03
3.345000e+01,1.322954e+03
3.355000e+01,1.309647e+03
3.365000e+01,1.294907e+03
3.375000e+01,1.252284e+03
3.385000e+01,1.252286e+03
3.395000e+01,1.254002e+03
3.405000e+01,1.211465e+03
3.415000e+01,1.180501e+03
3.425000e+01,1.155186e+03
3.435000e+01,1.126937e+03
3.445000e+01,1.123642e+03
3.455000e+01,1.152977e+03
3.465000e+01,1.110655e+03
3.475000e+01,1.143605e+03
3.485000e+01,1.140060e+03
3.495000e+01,1.156480e+03
3.505000e+01,1.110407e+03
3.515000e+01,1.076452e+03
3.525000e+01,1.086935e+03
3.535000e+01,1.062256e+03
3.545000e+01,1.053242e+03
3.555000e+01,1.062283e+03
3.565000e+01,1.022208e+03
3.575000e+01,1.020717e+03
3.585000e+01,9.345659e+02
3.595000e+01,9.705213e+02
3.605000e+01,9.349800e+02
3.615000e+01,9.551577e+02
3.625000e+01,9.318514e+02
3.635000e+01,9.131799e+02
3.645000e+01,9.286054e+02
3.655000e+01,9.089589e+02
3.665000e+01,8.766704e+02
3.675000e+01,8.688441e+02
3.685000e+01,8.437178e+02
3.695000e+01,8.297987e+02
3.705000e+01,8.266174e+02
3.715000e+01,8.026437e+02
3.725000e+01,8.303833e+02
3.735000e+01,8.186666e+02
3.745000e+01,7.967577e+02
3.755000e+01,7.814296e+02
3.765000e+01,7.658946e+02
3.775000e+01,7.461579e+02
3.785000e+01,7.492392e+02
3.795000e+01,7.412252e+02
3.805000e+01,7.453038e+02
3.815000e+01,7.452074e+02
3.825000e+01,6.853058e+02
3.835000e+01,7.214953e+02
3.845000e+01,7.157764e+02
3.855000e+01,6.912157e+02
3.865000e+01,6.944082e+02
3.875000e+01,6.687072e+02
3.885000e+01,6.593393e+02
3.895000e+01,6.933520e+02
3.905000e+01,6.535187e+02
3.915000e+01,6.412184e+02
3.925000e+01,6.043206e+02
3.935000e+01,6.110680e+02
3.945000e+01,6.040065e+02
3.955000e+01,5.877201e+02
3.965000e+01,5.755201e+02
3.975000e+01,5.665074e+02
3.985000e+01,5.729844e+02
3.995000e+01,5.273636e+02
4.005000e+01,5.492356e+02
4.015000e+01,5.303283e+02
4.025000e+01,5.371602e+02
4.035000e+01,5.462382e+02
4.045000e+01,4.990311e+02
4.055000e+01,5.026161e+02
4.065000e+01,5.076836e+02
4.075000e+01,4.648225e+02
4.085000e+01,4.818690e+02
4.095000e+01,4.720222e+02
4.105000e+01,4.424046e+02
4.115000e+01,4.207966e+02
4.125000e+01,4.267612e+02
4.135000e+01,4.313907e+02
4.145000e+01,3.922440e+02
4.155000e+01,3.882094e+02
4.165000e+01,4.028556e+02
4.175000e+01,3.874494e+02
4.185000e+01,3.935148e+02
4.195000e+01,3.841375e+02
4.205000e+01,3.942424e+02
4.215000e+01,3.636584e+02
4.225000e+01,3.592530e+02
4.235000e+01,3.449755e+02
4.245000e+01,3.505414e+02
4.255000e+01,3.389276e+02
4.265000e+01,3.381296e+02
4.275000e+01,3.193197e+02
4.285000e+01,3.078699e+02
4.295000e+01,2.944106e+02
4.305000e+01,3.030144e+02
4.315000e+01,2.930531e+02
4.325000e+01,2.922145e+02
4.335000e+01,2.670186e+02
4.345000e+01,2.722936e+02
4.355000e+01,2.602331e+02
4.365000e+01,2.539582e+02
4.375000e+01,2.658925e+02
4.385000e+01,2.347434e+02
4.395000e+01,2.277923e+02
4.405000e+01,2.188176e+02
4.415000e+01,2.227856e+02
4.425000e+01,2.246633e+02
4.435000e+01,2.329348e+02
4.445000e+01,2.112116e+02
4.455000e+01,2.099010e+02
4.465000e+01,2.069169e+02
4.475000e+01,1.980828e+02
4.485000e+01,2.001581e+02
4.495000e+01,2.009698e+02
4.505000e+01,1.944265e+02
4.515000e+01,1.840998e+02
4.525000e+01,1.749065e+02
4.535000e+01,1.753776e+02
4.545000e+01,1.699665e+02
4.555000e+01,1.644451e+02
4.565000e+01,1.641979e+02
4.575000e+01,1.556142e+02
4.585000e+01,1.557197e+02
4.595000e+01,1.500772e+02
4.605000e+01,1.452756e+02
4.615000e+01,1.519365e+02
4.625000e+01,1.431150e+02
4.635000e+01,1.405214e+02
4.645000e+01,1.307547e+02
4.655000e+01,1.221594e+02
4.665000e+01,1.187771e+02
4.675000e+01,1.195610e+02
4.685000e+01,1.151125e+02
4.695000e+01,1.046423e+02
4.705000e+01,1.159174e+02
4.715000e+01,1.234108e+02
4.725000e+01,1.087913e+02
4.735000e+01,1.034484e+02
4.745000e+01,1.067835e+02
4.755000e+01,9.856208e+01
4.765000e+01,1.055772e+02
4.775000e+01,9.663828e+01
4.785000e+01,8.795330e+01
4.795000e+01,8.560700e+01
4.805000e+01,8.437367e+01
4.815000e+01,7.712132e+01
4.825000e+01,7.205369e+01
4.835000e+01,7.169994e+01
