x_um,depth_um,optical_generation_cm^-3_s^-1
-31.9000000000095,4.9,101544153826857.92
-31.9000000000095,7.9,220466686243957.9
-31.9000000000095,10.100000000000001,362871596686895.0
-31.9000000000095,12.5,296372673638915.8
-31.9000000000095,15.100000000000001,198874310774826.5
-31.9000000000095,16.3,345781736919796.5
-31.9000000000095,17.5,187688240479888.8
-31.9000000000095,18.700000000000003,75275403645958.92
-31.9000000000095,22.300000000000004,175533456063251.9
-31.9000000000095,24.1,77946558215708.77
-31.9000000000095,25.1,138909444374764.78
-31.9000000000095,26.1,177368103527289.16
-31.9000000000095,69.1,205471109224.4015
-31.70000000000951,1.7000000000000002,117521153122557.81
-31.70000000000951,2.3000000000000003,86803780065413.05
-31.70000000000951,2.7,47547959338729.734
-31.70000000000951,3.5,58786038094916.48
-31.70000000000951,4.5,126929152114347.42
-31.70000000000951,7.300000000000001,344916768372101.9
-31.70000000000951,7.700000000000001,219969892377157.47
-31.70000000000951,7.9,250045435797740.38
-31.70000000000951,8.9,106517640064062.31
-31.70000000000951,9.100000000000001,162319869825082.7
-31.70000000000951,9.3,136513120604154.36
-31.70000000000951,11.5,57577678028731.57
-31.70000000000951,13.100000000000001,146520121395285.97
-31.70000000000951,13.3,144350403766558.22
-31.70000000000951,13.700000000000001,130014067911894.89
-31.70000000000951,14.100000000000001,72562973955368.58
-31.70000000000951,16.9,293155430226051.25
-31.70000000000951,23.5,189544294325077.84
-31.70000000000951,28.1,194368553965788.3
-31.50000000000952,2.3000000000000003,278429181661183.34
-31.50000000000952,2.7,47736682215940.32
-31.50000000000952,3.7,146513503507028.5
-31.50000000000952,6.9,422242436009995.1
-31.50000000000952,7.5,269412045099325.56
-31.50000000000952,8.7,149128895961369.56
-31.50000000000952,9.3,137076982773591.62
-31.50000000000952,11.700000000000001,149472181955445.72
-31.50000000000952,12.700000000000001,198871974162799.4
-31.50000000000952,13.3,200379013545716.72
-31.50000000000952,13.700000000000001,225083484886491.84
-31.50000000000952,14.100000000000001,161200738188501.5
-31.50000000000952,16.5,134683960409651.78
-31.50000000000952,17.5,485989644135495.56
-31.50000000000952,17.9,81293672032532.84
-31.50000000000952,21.1,128552795974876.73
-31.50000000000952,21.5,355722121655780.44
-31.50000000000952,22.1,112755399232023.42
-31.50000000000952,22.300000000000004,268265326365907.94
-31.50000000000952,23.700000000000003,85113052827330.67
-31.50000000000952,24.700000000000003,213041867866549.5
-31.50000000000952,24.9,229979214705399.88
-31.50000000000952,28.300000000000004,241516334576310.34
-31.50000000000952,29.1,272934736466343.03
-31.50000000000952,30.700000000000003,151693787446092.06
-31.300000000009533,1.7000000000000002,124934725612403.36
-31.300000000009533,2.5,101165185505890.05
-31.300000000009533,11.700000000000001,215271221864176.16
-31.300000000009533,13.5,161319649128307.97
-31.300000000009533,13.700000000000001,393809787118061.75
-31.300000000009533,14.3,149895455455431.25
-31.300000000009533,14.5,146775339728313.78
-31.300000000009533,15.100000000000001,115357239336607.17
-31.300000000009533,21.300000000000004,347515563343592.2
-31.300000000009533,22.300000000000004,150246233682910.53
-31.300000000009533,23.5,267553111945122.38
-31.300000000009533,23.9,214520159384075.0
-31.300000000009533,27.300000000000004,104656053724589.69
-31.100000000009544,0.7000000000000001,43179595316886.78
-31.100000000009544,7.1,63583389010024.19
-31.100000000009544,7.300000000000001,184071557009715.4
-31.100000000009544,7.9,202245770581481.7
-31.100000000009544,10.700000000000001,309083375744097.8
-31.100000000009544,12.3,155167455185288.75
-31.100000000009544,12.5,231197705115341.1
-31.100000000009544,17.1,76295432782757.17
-31.100000000009544,17.9,368362243002826.7
-31.100000000009544,18.1,166678872323900.8
-31.100000000009544,18.3,145188358064235.97
-31.100000000009544,19.5,200649563068625.78
-31.100000000009544,20.1,106015193103647.86
-31.100000000009544,20.300000000000004,273218190117608.38
-31.100000000009544,20.5,151049259399511.75
-31.100000000009544,21.9,155406151410047.3
-31.100000000009544,22.300000000000004,165097046281199.0
-31.100000000009544,22.5,114264066705901.61
-31.100000000009544,22.700000000000003,86888365420795.17
-31.100000000009544,22.9,300164994958947.9
-31.100000000009544,24.1,308893763446825.25
-31.100000000009544,24.9,122631911547627.03
-31.100000000009544,25.9,282789993149957.9
-31.100000000009544,26.300000000000004,211930982209186.7
-31.100000000009544,29.300000000000004,181211378064428.9
-31.100000000009544,31.1,244621315087458.53
-31.100000000009544,31.700000000000003,172740119296857.6
-30.900000000009555,0.1,34977137381933.242
-30.900000000009555,0.7000000000000001,81293596657951.33
-30.900000000009555,2.1,73946549773755.62
-30.900000000009555,3.7,30765130391996.055
-30.900000000009555,7.9,188671592345319.25
-30.900000000009555,10.5,69013192963752.64
-30.900000000009555,12.100000000000001,187538169688081.8
-30.900000000009555,13.9,277763021109706.7
-30.900000000009555,14.5,88374752168375.94
-30.900000000009555,15.3,206366514028114.03
-30.900000000009555,18.9,326434031563256.6
-30.900000000009555,19.700000000000003,228656812897374.75
-30.900000000009555,23.9,112323924977568.48
-30.900000000009555,25.300000000000004,153157320620555.88
-30.900000000009555,26.5,125316739066464.67
-30.700000000009567,0.1,81619697247440.84
-30.700000000009567,1.3000000000000003,65707866814923.414
-30.700000000009567,5.1,97323765183455.66
-30.700000000009567,7.700000000000001,143058634188462.94
-30.700000000009567,10.100000000000001,367379268010303.9
-30.700000000009567,11.9,155076146417235.03
-30.700000000009567,14.700000000000001,581224975638935.1
-30.700000000009567,15.3,356527061886752.3
-30.700000000009567,15.9,194226442729789.88
-30.700000000009567,16.9,259129535137820.78
-30.700000000009567,18.700000000000003,229050298362743.4
-30.700000000009567,19.5,115781673605148.11
-30.700000000009567,20.300000000000004,130343816631130.02
-30.700000000009567,21.700000000000003,84082441099286.97
-30.700000000009567,22.9,204536569937963.62
-30.700000000009567,23.700000000000003,168981038167276.03
-30.700000000009567,25.1,156265481939044.22
-30.700000000009567,29.300000000000004,296433802424528.8
-30.700000000009567,32.900000000000006,138321402039575.81
-30.500000000009578,0.1,22127143050101.78
-30.500000000009578,0.30000000000000004,54763281604260.51
-30.500000000009578,1.3000000000000003,25830612813437.652
-30.500000000009578,1.5,54431437471659.14
-30.500000000009578,2.3000000000000003,63298699215621.93
-30.500000000009578,2.5,45823871310866.47
-30.500000000009578,2.7,95200131573869.45
-30.500000000009578,9.700000000000001,358699643749577.8
-30.500000000009578,10.700000000000001,148751013034375.56
-30.500000000009578,10.9,123242867755598.17
-30.500000000009578,11.5,263410238521355.62
-30.500000000009578,11.700000000000001,212676286071259.66
-30.500000000009578,14.5,75170904326139.16
-30.500000000009578,15.700000000000001,193432220764310.28
-30.500000000009578,15.9,339852862786905.7
-30.500000000009578,20.300000000000004,48406671796158.17
-30.500000000009578,21.5,380096799052571.5
-30.500000000009578,22.300000000000004,135146157343534.36
-30.500000000009578,22.700000000000003,255011625775453.6
-30.500000000009578,23.5,90678063705390.28
-30.500000000009578,23.9,523316945894316.2
-30.500000000009578,24.5,143834449681135.3
-30.500000000009578,24.700000000000003,187746339207324.66
-30.500000000009578,26.5,137101811160744.36
-30.500000000009578,33.5,169186675100579.78
-30.500000000009578,34.1,104629913819718.44
-30.30000000000959,0.1,42286783398778.55
-30.30000000000959,3.3000000000000003,119712518331098.17
-30.30000000000959,3.7,267103472416521.06
-30.30000000000959,5.9,63287965875213.43
-30.30000000000959,7.5,174305589055369.5
-30.30000000000959,8.5,97231974018080.23
-30.30000000000959,11.5,75387018326274.22
-30.30000000000959,11.700000000000001,130103130517419.33
-30.30000000000959,12.100000000000001,179968601964321.8
-30.30000000000959,13.700000000000001,69661278690580.695
-30.30000000000959,17.1,89850450800297.12
-30.30000000000959,18.9,79602432247296.14
-30.30000000000959,19.9,107277536445117.61
-30.30000000000959,20.5,132733447138901.45
-30.30000000000959,22.700000000000003,313375777262684.5
-30.30000000000959,23.1,145720969932174.9
-30.30000000000959,26.700000000000003,132368769838589.81
-30.1000000000096,0.1,28443940004245.086
-30.1000000000096,0.30000000000000004,63711586098273.96
-30.1000000000096,1.7000000000000002,93078126055244.11
-30.1000000000096,1.9,14769257301083.46
-30.1000000000096,2.5,101073454640179.8
-30.1000000000096,3.1,46594184459087.86
-30.1000000000096,3.5,136238515928759.52
-30.1000000000096,5.1,237624910756495.38
-30.1000000000096,7.300000000000001,171152504486295.03
-30.1000000000096,8.5,92566016073478.72
-30.1000000000096,11.3,366188711420274.1
-30.1000000000096,11.5,91493903100849.95
-30.1000000000096,12.9,155378142215554.38
-30.1000000000096,14.700000000000001,561112881576281.25
