cathode TotalCurrent(10um_0.5V_Nt0n67_des) X,cathode TotalCurrent(10um_0.5V_Nt0n67_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e11n95_des) X,cathode TotalCurrent(10um_0.5V_Nt1e11n95_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e12n108_des) X,cathode TotalCurrent(10um_0.5V_Nt1e12n108_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e13n121_des) X,cathode TotalCurrent(10um_0.5V_Nt1e13n121_des) Y,cathode TotalCurrent(10um_0.5V_Nt5e13n134_des) X,cathode TotalCurrent(10um_0.5V_Nt5e13n134_des) Y,cathode TotalCurrent(20um_2V_Nt0n70_des) X,cathode TotalCurrent(20um_2V_Nt0n70_des) Y,cathode TotalCurrent(20um_2V_Nt1e11n96_des) X,cathode TotalCurrent(20um_2V_Nt1e11n96_des) Y,cathode TotalCurrent(20um_2V_Nt1e12n109_des) X,cathode TotalCurrent(20um_2V_Nt1e12n109_des) Y,cathode TotalCurrent(20um_2V_Nt1e13n122_des) X,cathode TotalCurrent(20um_2V_Nt1e13n122_des) Y,cathode TotalCurrent(20um_2V_Nt5e13n135_des) X,cathode TotalCurrent(20um_2V_Nt5e13n135_des) Y,cathode TotalCurrent(30um_5V_Nt0n56_des) X,cathode TotalCurrent(30um_5V_Nt0n56_des) Y,cathode TotalCurrent(30um_5V_Nt1e11n97_des) X,cathode TotalCurrent(30um_5V_Nt1e11n97_des) Y,cathode TotalCurrent(30um_5V_Nt1e12n110_des) X,cathode TotalCurrent(30um_5V_Nt1e12n110_des) Y,cathode TotalCurrent(30um_5V_Nt1e13n123_des) X,cathode TotalCurrent(30um_5V_Nt1e13n123_des) Y,cathode TotalCurrent(30um_5V_Nt5e13n136_des) X,cathode TotalCurrent(30um_5V_Nt5e13n136_des) Y,cathode TotalCurrent(40um_8V_Nt0n77_des) X,cathode TotalCurrent(40um_8V_Nt0n77_des) Y,cathode TotalCurrent(40um_8V_Nt1e11n98_des) X,cathode TotalCurrent(40um_8V_Nt1e11n98_des) Y,cathode TotalCurrent(40um_8V_Nt1e12n111_des) X,cathode TotalCurrent(40um_8V_Nt1e12n111_des) Y,cathode TotalCurrent(40um_8V_Nt1e13n124_des) X,cathode TotalCurrent(40um_8V_Nt1e13n124_des) Y,cathode TotalCurrent(40um_8V_Nt5e13n137_des) X,cathode TotalCurrent(40um_8V_Nt5e13n137_des) Y,cathode TotalCurrent(50um_13V_Nt0n81_des) X,cathode TotalCurrent(50um_13V_Nt0n81_des) Y,cathode TotalCurrent(50um_13V_Nt1e11n99_des) X,cathode TotalCurrent(50um_13V_Nt1e11n99_des) Y,cathode TotalCurrent(50um_13V_Nt1e12n112_des) X,cathode TotalCurrent(50um_13V_Nt1e12n112_des) Y,cathode TotalCurrent(50um_13V_Nt1e13n125_des) X,cathode TotalCurrent(50um_13V_Nt1e13n125_des) Y,cathode TotalCurrent(50um_13V_Nt5e13n138_des) X,cathode TotalCurrent(50um_13V_Nt5e13n138_des) Y,cathode TotalCurrent(60um_19V_Nt0n59_des) X,cathode TotalCurrent(60um_19V_Nt0n59_des) Y,cathode TotalCurrent(60um_19V_Nt1e11n100_des) X,cathode TotalCurrent(60um_19V_Nt1e11n100_des) Y,cathode TotalCurrent(60um_19V_Nt1e12n113_des) X,cathode TotalCurrent(60um_19V_Nt1e12n113_des) Y,cathode TotalCurrent(60um_19V_Nt1e13n126_des) X,cathode TotalCurrent(60um_19V_Nt1e13n126_des) Y,cathode TotalCurrent(60um_19V_Nt5e13n139_des) X,cathode TotalCurrent(60um_19V_Nt5e13n139_des) Y,cathode TotalCurrent(70um_26V_Nt0n60_des) X,cathode TotalCurrent(70um_26V_Nt0n60_des) Y,cathode TotalCurrent(70um_26V_Nt1e11n101_des) X,cathode TotalCurrent(70um_26V_Nt1e11n101_des) Y,cathode TotalCurrent(70um_26V_Nt1e12n114_des) X,cathode TotalCurrent(70um_26V_Nt1e12n114_des) Y,cathode TotalCurrent(70um_26V_Nt1e13n127_des) X,cathode TotalCurrent(70um_26V_Nt1e13n127_des) Y,cathode TotalCurrent(70um_26V_Nt5e13n140_des) X,cathode TotalCurrent(70um_26V_Nt5e13n140_des) Y,cathode TotalCurrent(80um_33V_Nt0n61_des) X,cathode TotalCurrent(80um_33V_Nt0n61_des) Y,cathode TotalCurrent(80um_33V_Nt1e11n102_des) X,cathode TotalCurrent(80um_33V_Nt1e11n102_des) Y,cathode TotalCurrent(80um_33V_Nt1e12n115_des) X,cathode TotalCurrent(80um_33V_Nt1e12n115_des) Y,cathode TotalCurrent(80um_33V_Nt1e13n128_des) X,cathode TotalCurrent(80um_33V_Nt1e13n128_des) Y,cathode TotalCurrent(80um_33V_Nt5e13n141_des) X,cathode TotalCurrent(80um_33V_Nt5e13n141_des) Y,cathode TotalCurrent(90um_42V_Nt0n62_des) X,cathode TotalCurrent(90um_42V_Nt0n62_des) Y,cathode TotalCurrent(90um_42V_Nt1e11n103_des) X,cathode TotalCurrent(90um_42V_Nt1e11n103_des) Y,cathode TotalCurrent(90um_42V_Nt1e12n116_des) X,cathode TotalCurrent(90um_42V_Nt1e12n116_des) Y,cathode TotalCurrent(90um_42V_Nt1e13n129_des) X,cathode TotalCurrent(90um_42V_Nt1e13n129_des) Y,cathode TotalCurrent(90um_42V_Nt5e13n142_des) X,cathode TotalCurrent(90um_42V_Nt5e13n142_des) Y,cathode TotalCurrent(100um_52V_Nt0n63_des) X,cathode TotalCurrent(100um_52V_Nt0n63_des) Y,cathode TotalCurrent(100um_52V_Nt1e11n104_des) X,cathode TotalCurrent(100um_52V_Nt1e11n104_des) Y,cathode TotalCurrent(100um_52V_Nt1e12n117_des) X,cathode TotalCurrent(100um_52V_Nt1e12n117_des) Y,cathode TotalCurrent(100um_52V_Nt1e13n130_des) X,cathode TotalCurrent(100um_52V_Nt1e13n130_des) Y,cathode TotalCurrent(100um_52V_Nt5e13n143_des) X,cathode TotalCurrent(100um_52V_Nt5e13n143_des) Y,cathode TotalCurrent(110um_63V_Nt0n64_des) X,cathode TotalCurrent(110um_63V_Nt0n64_des) Y,cathode TotalCurrent(110um_63V_Nt1e11n105_des) X,cathode TotalCurrent(110um_63V_Nt1e11n105_des) Y,cathode TotalCurrent(110um_63V_Nt1e12n118_des) X,cathode TotalCurrent(110um_63V_Nt1e12n118_des) Y,cathode TotalCurrent(110um_63V_Nt1e13n131_des) X,cathode TotalCurrent(110um_63V_Nt1e13n131_des) Y
4.4113196e-09,4.2132327e-12,4.4113196e-09,4.2003591e-12,4.4113196e-09,4.0875092e-12,4.4113196e-09,3.3437602e-12,4.4113196e-09,3.9839315e-12,4.4113196e-09,4.1572855e-12,4.4113196e-09,4.0976214e-12,4.4113196e-09,3.6109651e-12,4.4113196e-09,1.9732064e-12,4.4113196e-09,7.8012272e-11,4.4113196e-09,6.5353745e-12,4.4113196e-09,6.6308766e-12,4.4113196e-09,7.785753e-12,4.4113196e-09,8.5390741e-11,4.4113196e-09,2.2626816e-10,4.4113196e-09,5.2263547e-11,4.4113196e-09,5.429883e-11,4.4113196e-09,7.6686155e-11,4.4113196e-09,3.1834491e-10,4.4113196e-09,1.3833469e-10,4.4113196e-09,1.0832698e-10,4.4113196e-09,1.1259059e-10,4.4113196e-09,1.5622447e-10,4.4113196e-09,1.9944938e-10,4.4113196e-09,1.1295674e-10,4.4113196e-09,1.6928326e-10,4.4113196e-09,1.7501676e-10,4.4113196e-09,2.2459166e-10,4.4113196e-09,1.5563113e-10,4.4113196e-09,9.6153177e-11,4.4113196e-09,2.1957815e-10,4.4113196e-09,2.2570349e-10,4.4113196e-09,2.6489219e-10,4.4113196e-09,1.3762986e-10,4.4113196e-09,8.3353535e-11,4.4113196e-09,2.8962571e-10,4.4113196e-09,2.9223085e-10,4.4113196e-09,2.8810863e-10,4.4113196e-09,1.2617105e-10,4.4113196e-09,7.4073656e-11,4.4113196e-09,3.1824806e-10,4.4113196e-09,3.1840966e-10,4.4113196e-09,2.939257e-10,4.4113196e-09,1.1867675e-10,4.4113196e-09,6.7092028e-11,4.4113196e-09,3.406207e-10,4.4113196e-09,3.3837049e-10,4.4113196e-09,2.988972e-10,4.4113196e-09,1.1267725e-10,4.4113196e-09,6.1397165e-11,4.4113196e-09,3.5950743e-10,4.4113196e-09,3.5514226e-10,4.4113196e-09,3.0551976e-10,4.4113196e-09,1.0809075e-10
4.4613196e-09,3.4911032e-12,4.4613196e-09,3.480311e-12,4.4613196e-09,3.3847787e-12,4.4613196e-09,2.7607469e-12,4.4613196e-09,3.3973711e-12,4.4613196e-09,3.4880343e-12,4.4613196e-09,3.4345888e-12,4.4613196e-09,2.999126e-12,4.4613196e-09,1.470895e-12,4.4613196e-09,6.6744692e-11,4.4613196e-09,4.8296267e-12,4.4613196e-09,4.8973124e-12,4.4613196e-09,5.7557265e-12,4.4613196e-09,7.2632228e-11,4.4613196e-09,2.2279224e-10,4.4613196e-09,4.2031137e-11,4.4613196e-09,4.3811253e-11,4.4613196e-09,6.3758937e-11,4.4613196e-09,3.1280504e-10,4.4613196e-09,1.3386311e-10,4.4613196e-09,9.1385281e-11,4.4613196e-09,9.5374774e-11,4.4613196e-09,1.3730999e-10,4.4613196e-09,1.9498726e-10,4.4613196e-09,1.0920328e-10,4.4613196e-09,1.478559e-10,4.4613196e-09,1.5356293e-10,4.4613196e-09,2.0485561e-10,4.4613196e-09,1.4981717e-10,4.4613196e-09,9.2903363e-11,4.4613196e-09,1.9565426e-10,4.4613196e-09,2.0213107e-10,4.4613196e-09,2.4672194e-10,4.4613196e-09,1.3191659e-10,4.4613196e-09,8.049476e-11,4.4613196e-09,2.6681463e-10,4.4613196e-09,2.7033029e-10,4.4613196e-09,2.7301092e-10,4.4613196e-09,1.20741e-10,4.4613196e-09,7.1502063e-11,4.4613196e-09,2.9619115e-10,4.4613196e-09,2.9738352e-10,4.4613196e-09,2.7910434e-10,4.4613196e-09,1.1343006e-10,4.4613196e-09,6.4731941e-11,4.4613196e-09,3.1938232e-10,4.4613196e-09,3.1815057e-10,4.4613196e-09,2.838755e-10,4.4613196e-09,1.0758171e-10,4.4613196e-09,5.9210584e-11,4.4613196e-09,3.3890842e-10,4.4613196e-09,3.3546219e-10,4.4613196e-09,2.9005349e-10,4.4613196e-09,1.0310415e-10
4.5113196e-09,2.8858399e-12,4.5113196e-09,2.8767131e-12,4.5113196e-09,2.7959425e-12,4.5113196e-09,2.2745728e-12,4.5113196e-09,2.8941373e-12,4.5113196e-09,2.931167e-12,4.5113196e-09,2.8833978e-12,4.5113196e-09,2.4962889e-12,4.5113196e-09,1.1002314e-12,4.5113196e-09,5.6894516e-11,4.5113196e-09,3.5548294e-12,4.5113196e-09,3.6022333e-12,4.5113196e-09,4.2266224e-12,4.5113196e-09,6.1423899e-11,4.5113196e-09,2.1962526e-10,4.5113196e-09,3.3510548e-11,4.5113196e-09,3.5048369e-11,4.5113196e-09,5.2618158e-11,4.5113196e-09,3.0712262e-10,4.5113196e-09,1.2965344e-10,4.5113196e-09,7.6504769e-11,4.5113196e-09,8.0188898e-11,4.5113196e-09,1.1998794e-10,4.5113196e-09,1.9101147e-10,4.5113196e-09,1.0566859e-10,4.5113196e-09,1.2829325e-10,4.5113196e-09,1.3388678e-10,4.5113196e-09,1.8609406e-10,4.5113196e-09,1.4440548e-10,4.5113196e-09,8.9843492e-11,4.5113196e-09,1.7326209e-10,4.5113196e-09,1.7996582e-10,4.5113196e-09,2.2917313e-10,4.5113196e-09,1.2657185e-10,4.5113196e-09,7.7805753e-11,4.5113196e-09,2.4481521e-10,4.5113196e-09,2.4917384e-10,4.5113196e-09,2.5856013e-10,4.5113196e-09,1.1565674e-10,4.5113196e-09,6.9083592e-11,4.5113196e-09,2.7477731e-10,4.5113196e-09,2.7697863e-10,4.5113196e-09,2.6502924e-10,4.5113196e-09,1.0851761e-10,4.5113196e-09,6.251253e-11,4.5113196e-09,2.9871645e-10,4.5113196e-09,2.98522e-10,4.5113196e-09,2.6966656e-10,4.5113196e-09,1.0281126e-10,4.5113196e-09,5.7154929e-11,4.5113196e-09,3.1887315e-10,4.5113196e-09,3.1639496e-10,4.5113196e-09,2.7544234e-10,4.5113196e-09,9.8436886e-11
4.5613196e-09,2.3790447e-12,4.5613196e-09,2.3715752e-12,4.5613196e-09,2.3038534e-12,4.5613196e-09,1.8702132e-12,4.5613196e-09,2.4639672e-12,4.5613196e-09,2.4664318e-12,4.5613196e-09,2.4233732e-12,4.5613196e-09,2.0804256e-12,4.5613196e-09,8.2753494e-13,4.5613196e-09,4.8327205e-11,4.5613196e-09,2.6094718e-12,4.5613196e-09,2.6416646e-12,4.5613196e-09,3.0858149e-12,4.5613196e-09,5.1649454e-11,4.5613196e-09,2.1673025e-10,4.5613196e-09,2.6484988e-11,4.5613196e-09,2.7797769e-11,4.5613196e-09,4.3099824e-11,4.5613196e-09,3.0124868e-10,4.5613196e-09,1.256874e-10,4.5613196e-09,6.3550544e-11,4.5613196e-09,6.6909807e-11,4.5613196e-09,1.0423138e-10,4.5613196e-09,1.8748726e-10,4.5613196e-09,1.0233699e-10,4.5613196e-09,1.1056908e-10,4.5613196e-09,1.1597361e-10,4.5613196e-09,1.683338e-10,4.5613196e-09,1.3937089e-10,4.5613196e-09,8.696055e-11,4.5613196e-09,1.5245021e-10,4.5613196e-09,1.5925898e-10,4.5613196e-09,2.1224711e-10,4.5613196e-09,1.2157103e-10,4.5613196e-09,7.5274198e-11,4.5613196e-09,2.2367197e-10,4.5613196e-09,2.2879172e-10,4.5613196e-09,2.4470571e-10,4.5613196e-09,1.1089547e-10,4.5613196e-09,6.6807283e-11,4.5613196e-09,2.5402737e-10,4.5613196e-09,2.571986e-10,4.5613196e-09,2.5164572e-10,4.5613196e-09,1.0391731e-10,4.5613196e-09,6.0424938e-11,4.5613196e-09,2.7861945e-10,4.5613196e-09,2.7946704e-10,4.5613196e-09,2.5622018e-10,4.5613196e-09,9.8344617e-11,4.5613196e-09,5.522132e-11,4.5613196e-09,2.9938139e-10,4.5613196e-09,2.9790928e-10,4.5613196e-09,2.6163696e-10,4.5613196e-09,9.4066659e-11
4.6113196e-09,1.9567837e-12,4.6113196e-09,1.9502552e-12,4.6113196e-09,1.8935328e-12,4.6113196e-09,1.5346421e-12,4.6113196e-09,2.0955976e-12,4.6113196e-09,2.075035e-12,4.6113196e-09,2.0377029e-12,4.6113196e-09,1.7361617e-12,4.6113196e-09,6.257103e-13,4.6113196e-09,4.0913462e-11,4.6113196e-09,1.9132639e-12,4.6113196e-09,1.9345855e-12,4.6113196e-09,2.2417112e-12,4.6113196e-09,4.3184865e-11,4.6113196e-09,2.1407222e-10,4.6113196e-09,2.0749614e-11,4.6113196e-09,2.1857361e-11,4.6113196e-09,3.5038696e-11,4.6113196e-09,2.9514483e-10,4.6113196e-09,1.2194828e-10,4.6113196e-09,5.2374032e-11,4.6113196e-09,5.5400301e-11,4.6113196e-09,9.0000527e-11,4.6113196e-09,1.8437887e-10,4.6113196e-09,9.9194917e-11,4.6113196e-09,9.4636597e-11,4.6113196e-09,9.9788855e-11,4.6113196e-09,1.5159892e-10,4.6113196e-09,1.3469016e-10,4.6113196e-09,8.4242132e-11,4.6113196e-09,1.3324869e-10,4.6113196e-09,1.4004809e-10,4.6113196e-09,1.9595253e-10,4.6113196e-09,1.168917e-10,4.6113196e-09,7.2889082e-11,4.6113196e-09,2.0343274e-10,4.6113196e-09,2.0922011e-10,4.6113196e-09,2.3140115e-10,4.6113196e-09,1.0643603e-10,4.6113196e-09,6.4663425e-11,4.6113196e-09,2.3396942e-10,4.6113196e-09,2.3805587e-10,4.6113196e-09,2.3890207e-10,4.6113196e-09,9.9608143e-11,4.6113196e-09,5.8458887e-11,4.6113196e-09,2.590958e-10,4.6113196e-09,2.6097474e-10,4.6113196e-09,2.4348407e-10,4.6113196e-09,9.4160309e-11,4.6113196e-09,5.3400629e-11,4.6113196e-09,2.8041939e-10,4.6113196e-09,2.7997901e-10,4.6113196e-09,2.4859062e-10,4.6113196e-09,8.9973959e-11
4.6613196e-09,1.6053801e-12,4.6613196e-09,1.599939e-12,4.6613196e-09,1.5524975e-12,4.6613196e-09,1.2563915e-12,4.6613196e-09,1.7809134e-12,4.6613196e-09,1.7458729e-12,4.6613196e-09,1.7134799e-12,4.6613196e-09,1.4487697e-12,4.6613196e-09,4.7680938e-13,4.6613196e-09,3.4526549e-11,4.6613196e-09,1.4048185e-12,4.6613196e-09,1.4161717e-12,4.6613196e-09,1.6232493e-12,4.6613196e-09,3.5906652e-11,4.6613196e-09,2.1161858e-10,4.6613196e-09,1.6113885e-11,4.6613196e-09,1.7037779e-11,4.6613196e-09,2.8270961e-11,4.6613196e-09,2.8878364e-10,4.6613196e-09,1.1842018e-10,4.6613196e-09,4.2819623e-11,4.6613196e-09,4.5513812e-11,4.6613196e-09,7.7238483e-11,4.6613196e-09,1.8165381e-10,4.6613196e-09,9.6228969e-11,4.6613196e-09,8.0430406e-11,4.6613196e-09,8.5278994e-11,4.6613196e-09,1.3590721e-10,4.6613196e-09,1.3034023e-10,4.6613196e-09,8.1676843e-11,4.6613196e-09,1.1566921e-10,4.6613196e-09,1.2235387e-10,4.6613196e-09,1.8030357e-10,4.6613196e-09,1.1251218e-10,4.6613196e-09,7.0640194e-11,4.6613196e-09,1.8414557e-10,4.6613196e-09,1.9049705e-10,4.6613196e-09,2.1860676e-10,4.6613196e-09,1.022583e-10,4.6613196e-09,6.2642587e-11,4.6613196e-09,2.1463838e-10,4.6613196e-09,2.1956865e-10,4.6613196e-09,2.2674948e-10,4.6613196e-09,9.5571252e-11,4.6613196e-09,5.6606349e-11,4.6613196e-09,2.4015855e-10,4.6613196e-09,2.4304007e-10,4.6613196e-09,2.3141133e-10,4.6613196e-09,9.0241304e-11,4.6613196e-09,5.1685837e-11,4.6613196e-09,2.6197973e-10,4.6613196e-09,2.6258226e-10,4.6613196e-09,2.3625683e-10,4.6613196e-09,8.613979e-11
4.7113196e-09,1.3136256e-12,4.7113196e-09,1.309425e-12,4.7113196e-09,1.2700362e-12,4.7113196e-09,1.0268211e-12,4.7113196e-09,1.5124787e-12,4.7113196e-09,1.4686812e-12,4.7113196e-09,1.4400888e-12,4.7113196e-09,1.2096047e-12,4.7113196e-09,3.6559111e-13,4.7113196e-09,2.9049234e-11,4.7113196e-09,1.0339216e-12,4.7113196e-09,1.0401025e-12,4.7113196e-09,1.1727492e-12,4.7113196e-09,2.9691301e-11,4.7113196e-09,2.0933937e-10,4.7113196e-09,1.2404268e-11,4.7113196e-09,1.3166084e-11,4.7113196e-09,2.263882e-11,4.7113196e-09,2.8214779e-10,4.7113196e-09,1.1508858e-10,4.7113196e-09,3.4726543e-11,4.7113196e-09,3.7097724e-11,4.7113196e-09,6.5877399e-11,4.7113196e-09,1.7927873e-10,4.7113196e-09,9.3426598e-11,4.7113196e-09,6.7866514e-11,4.7113196e-09,7.2374273e-11,4.7113196e-09,1.2127041e-10,4.7113196e-09,1.2630084e-10,4.7113196e-09,7.9254021e-11,4.7113196e-09,9.9702738e-11,4.7113196e-09,1.0617916e-10,4.7113196e-09,1.6531807e-10,4.7113196e-09,1.0841218e-10,4.7113196e-09,6.8517705e-11,4.7113196e-09,1.6585633e-10,4.7113196e-09,1.7266144e-10,4.7113196e-09,2.0628752e-10,4.7113196e-09,9.8343228e-11,4.7113196e-09,6.0736073e-11,4.7113196e-09,1.9607232e-10,4.7113196e-09,2.0176156e-10,4.7113196e-09,2.1514305e-10,4.7113196e-09,9.1788794e-11,4.7113196e-09,5.4859071e-11,4.7113196e-09,2.2182771e-10,4.7113196e-09,2.2566791e-10,4.7113196e-09,2.1995594e-10,4.7113196e-09,8.6569147e-11,4.7113196e-09,5.006958e-11,4.7113196e-09,2.4406266e-10,4.7113196e-09,2.4570544e-10,4.7113196e-09,2.2459185e-10,4.7113196e-09,8.254904e-11
4.7613196e-09,1.0727604e-12,4.7613196e-09,1.0692673e-12,4.7613196e-09,1.0369255e-12,4.7613196e-09,8.3732566e-13,4.7613196e-09,1.2830859e-12,4.7613196e-09,1.234643e-12,4.7613196e-09,1.2096056e-12,4.7613196e-09,1.0090928e-12,4.7613196e-09,2.8271635e-13,4.7613196e-09,2.4371574e-11,4.7613196e-09,7.6460508e-13,4.7613196e-09,7.6737428e-13,4.7613196e-09,8.473018e-13,4.7613196e-09,2.4420152e-11,4.7613196e-09,2.0720624e-10,4.7613196e-09,9.4651376e-12,4.7613196e-09,1.0086614e-11,4.7613196e-09,1.7992682e-11,4.7613196e-09,2.7522979e-10,4.7613196e-09,1.1194052e-10,4.7613196e-09,2.7935024e-11,4.7613196e-09,2.9997757e-11,4.7613196e-09,5.5837694e-11,4.7613196e-09,1.772208e-10,4.7613196e-09,9.0776865e-11,4.7613196e-09,5.6848303e-11,4.7613196e-09,6.0989683e-11,4.7613196e-09,1.0769208e-10,4.7613196e-09,1.2255214e-10,4.7613196e-09,7.6963954e-11,4.7613196e-09,8.5319863e-11,4.7613196e-09,9.1509254e-11,4.7613196e-09,1.5101573e-10,4.7613196e-09,1.0457291e-10,4.7613196e-09,6.6513094e-11,4.7613196e-09,1.4860638e-10,4.7613196e-09,1.5575099e-10,4.7613196e-09,1.9441369e-10,4.7613196e-09,9.4673276e-11,4.7613196e-09,5.8936117e-11,4.7613196e-09,1.7831142e-10,4.7613196e-09,1.8466352e-10,4.7613196e-09,2.0404113e-10,4.7613196e-09,8.8243557e-11,4.7613196e-09,5.3210007e-11,4.7613196e-09,2.0413048e-10,4.7613196e-09,2.0886765e-10,4.7613196e-09,2.0907402e-10,4.7613196e-09,8.3128294e-11,4.7613196e-09,4.8544241e-11,4.7613196e-09,2.2667561e-10,4.7613196e-09,2.2933865e-10,4.7613196e-09,2.1355189e-10,4.7613196e-09,7.9182965e-11
4.8113196e-09,8.7397591e-13,4.8113196e-09,8.7089939e-13,4.8113196e-09,8.4429227e-13,4.8113196e-09,6.820762e-13,4.8113196e-09,1.0882092e-12,4.8113196e-09,1.0371251e-12,4.8113196e-09,1.0149431e-12,4.8113196e-09,8.4228728e-13,4.8113196e-09,2.2038548e-13,4.8113196e-09,2.0394285e-11,4.8113196e-09,5.6948421e-13,4.8113196e-09,5.6955964e-13,4.8113196e-09,6.1262943e-13,4.8113196e-09,1.9978079e-11,4.8113196e-09,2.0519262e-10,4.8113196e-09,7.1597579e-12,4.8113196e-09,7.6610266e-12,4.8113196e-09,1.419338e-11,4.8113196e-09,2.6803128e-10,4.8113196e-09,1.0896322e-10,4.8113196e-09,2.2288462e-11,4.8113196e-09,2.4063421e-11,4.8113196e-09,4.7031857e-11,4.8113196e-09,1.7544943e-10,4.8113196e-09,8.8268342e-11,4.8113196e-09,4.7267496e-11,4.8113196e-09,5.1028986e-11,4.8113196e-09,9.5166808e-11,4.8113196e-09,1.1907575e-10,4.8113196e-09,7.4797333e-11,4.8113196e-09,7.2473106e-11,4.8113196e-09,7.8310514e-11,4.8113196e-09,1.3741722e-10,4.8113196e-09,1.009767e-10,4.8113196e-09,6.4617785e-11,4.8113196e-09,1.3243013e-10,4.8113196e-09,1.3979917e-10,4.8113196e-09,1.8296148e-10,4.8113196e-09,9.1231743e-11,4.8113196e-09,5.7234817e-11,4.8113196e-09,1.6139726e-10,4.8113196e-09,1.6830555e-10,4.8113196e-09,1.9340543e-10,4.8113196e-09,8.4919762e-11,4.8113196e-09,5.1652047e-11,4.8113196e-09,1.8709514e-10,4.8113196e-09,1.9265441e-10,4.8113196e-09,1.9872498e-10,4.8113196e-09,7.990282e-11,4.8113196e-09,4.7103426e-11,4.8113196e-09,2.0983276e-10,4.8113196e-09,2.1348044e-10,4.8113196e-09,2.0309774e-10,4.8113196e-09,7.6028258e-11
4.8613196e-09,7.1030708e-13,4.8613196e-09,7.0789637e-13,4.8613196e-09,6.8621967e-13,4.8613196e-09,5.5450317e-13,4.8613196e-09,9.2216093e-13,4.8613196e-09,8.7044606e-13,4.8613196e-09,8.5098628e-13,4.8613196e-09,7.0168521e-13,4.8613196e-09,1.7407236e-13,4.8613196e-09,1.7023011e-11,4.8613196e-09,4.2799883e-13,4.8613196e-09,4.2680558e-13,4.8613196e-09,4.4576003e-13,4.8613196e-09,1.6259702e-11,4.8613196e-09,2.0327496e-10,4.8613196e-09,5.3692895e-12,4.8613196e-09,5.7693758e-12,4.8613196e-09,1.1113407e-11,4.8613196e-09,2.605621e-10,4.8613196e-09,1.0614528e-10,4.8613196e-09,1.7637779e-11,4.8613196e-09,1.9148644e-11,4.8613196e-09,3.936554e-11,4.8613196e-09,1.7393435e-10,4.8613196e-09,8.5892235e-11,4.8613196e-09,3.9007858e-11,4.8613196e-09,4.2386374e-11,4.8613196e-09,8.3680583e-11,4.8613196e-09,1.1585444e-10,4.8613196e-09,7.2745677e-11,4.8613196e-09,6.1097007e-11,4.8613196e-09,6.6533771e-11,4.8613196e-09,1.2454124e-10,4.8613196e-09,9.7606669e-11,4.8613196e-09,6.2824234e-11,4.8613196e-09,1.1735313e-10,4.8613196e-09,1.2483403e-10,4.8613196e-09,1.7191164e-10,4.8613196e-09,8.8002886e-11,4.8613196e-09,5.5625569e-11,4.8613196e-09,1.4536762e-10,4.8613196e-09,1.5271964e-10,4.8613196e-09,1.8320121e-10,4.8613196e-09,8.180194e-11,4.8613196e-09,5.0179076e-11,4.8613196e-09,1.7075689e-10,4.8613196e-09,1.7704904e-10,4.8613196e-09,1.8886968e-10,4.8613196e-09,7.6877925e-11,4.8613196e-09,4.574242e-11,4.8613196e-09,1.9355243e-10,4.8613196e-09,1.9813293e-10,4.8613196e-09,1.9318963e-10,4.8613196e-09,7.307111e-11
4.9113196e-09,5.7629698e-13,4.9113196e-09,5.7419876e-13,4.9113196e-09,5.5670807e-13,4.9113196e-09,4.5005265e-13,4.9113196e-09,7.8106369e-13,4.9113196e-09,7.2987395e-13,4.9113196e-09,7.1312375e-13,4.9113196e-09,5.8476008e-13,4.9113196e-09,1.3791912e-13,4.9113196e-09,1.4176565e-11,4.9113196e-09,3.258625e-13,4.9113196e-09,3.2303654e-13,4.9113196e-09,3.2642553e-13,4.9113196e-09,1.3167046e-11,4.9113196e-09,2.0143101e-10,4.9113196e-09,3.9926395e-12,4.9113196e-09,4.3087439e-12,4.9113196e-09,8.6380982e-12,4.9113196e-09,2.5283916e-10,4.9113196e-09,1.0347637e-10,4.9113196e-09,1.3843203e-11,4.9113196e-09,1.5116049e-11,4.9113196e-09,3.2741976e-11,4.9113196e-09,1.7264571e-10,4.9113196e-09,8.363949e-11,4.9113196e-09,3.194881e-11,4.9113196e-09,3.4950694e-11,4.9113196e-09,7.3210288e-11,4.9113196e-09,1.1287181e-10,4.9113196e-09,7.0801304e-11,4.9113196e-09,5.1111875e-11,4.9113196e-09,5.6113803e-11,4.9113196e-09,1.124039e-10,4.9113196e-09,9.4446879e-11,4.9113196e-09,6.1125806e-11,4.9113196e-09,1.033909e-10,4.9113196e-09,1.1087595e-10,4.9113196e-09,1.6125003e-10,4.9113196e-09,8.497189e-11,4.9113196e-09,5.4102076e-11,4.9113196e-09,1.3025733e-10,4.9113196e-09,1.379367e-10,4.9113196e-09,1.7339894e-10,4.9113196e-09,7.8876461e-11,4.9113196e-09,4.8784925e-11,4.9113196e-09,1.5514984e-10,4.9113196e-09,1.6207563e-10,4.9113196e-09,1.7947142e-10,4.9113196e-09,7.4040828e-11,4.9113196e-09,4.4454487e-11,4.9113196e-09,1.7786052e-10,4.9113196e-09,1.8330596e-10,4.9113196e-09,1.8379108e-10,4.9113196e-09,7.0297996e-11
