depth_um,-115.000000,-105.000000,-95.000000,-85.000000,-75.000000,-65.000000,-55.000000,-45.000000,-35.000000,-25.000000,-15.000000,-5.000000,5.000000,15.000000,25.000000,35.000000,45.000000,55.000000,65.000000,75.000000,85.000000,95.000000,105.000000,115.000000
9.3,0.0,5723557.692307692,6679433.760683761,43097061.96581196,321244978.6324786,575461004.2735044,1344681303.4188035,2171607745.7264957,2936258386.752136,3656007879.273504,4879488327.991453,30994786939.102566,31797451388.88889,4463039797.008547,3603454380.3418803,3333193322.649573,2255189930.5555553,1402474439.1025643,612737446.5811967,303080128.20512825,41681089.743589744,3426041.6666666665,0.0,0.0
9.5,0.0,6388621.794871795,16735016.025641026,88907131.41025642,255786591.8803419,701374465.8119657,1368120459.4017093,2041420806.6239314,3000094257.4786325,3794578498.931624,5026807051.282051,30516363221.153847,31812433493.58974,4890660256.410256,3676197676.2820516,2848314903.846154,2088856837.6068375,1378508066.2393162,676478899.5726495,352969471.15384614,26728151.70940171,3961431.623931624,0.0,0.0
9.7,4947115.384615385,5092948.717948718,9213915.598290596,33060149.572649572,434548771.36752135,848478605.7692308,1615953525.6410255,2068532604.1666665,3033600961.538461,3760864690.17094,5343235576.923077,33199920245.72649,31404138194.444443,5185647355.769231,4120238488.2478633,3181169577.991453,2265212072.649573,1281915785.2564104,700731570.5128206,438838782.05128205,56041613.24786325,1328552.3504273503,0.0,0.0
9.9,10211538.46153846,3798344.017094017,9374198.717948718,32698183.760683764,334225694.4444445,711414022.4358975,1475841613.247863,2339809775.6410255,3114107638.8888884,4063208600.4273505,5213471340.811966,31766468429.48718,32105893936.96581,5714078872.863248,3788793002.136752,3266970379.2735047,2549020299.145299,1247004834.4017096,724417815.1709403,458940860.042735,46912980.76923077,2441159.188034188,0.0,0.0
10.1,2276442.3076923075,0.0,7994497.863247864,20274946.58119658,294407371.7948718,698500641.0256411,1586769764.957265,2195912686.965812,3408637553.418803,4269229887.820513,5084501549.145299,32341936431.62393,31597713728.632477,4727008920.94017,4370349626.068376,2960557585.470086,2349105315.1709404,1026170699.7863246,689346020.2991453,305689636.75213677,20839823.717948716,7612553.418803418,0.0,0.0
10.3,2085149.5726495725,0.0,15676549.145299146,20868082.264957264,305232131.4102564,652024567.3076923,1731733119.6581197,2381206169.8717947,3553797809.8290596,3972215464.7435894,5386249626.068376,31828569177.35043,33018325721.153847,5355313141.025641,3932462019.230769,3514913568.376068,2323263728.632478,1269286645.2991452,614398263.888889,442407077.991453,35190611.645299144,2839903.846153846,0.0,0.0
10.5,1716666.6666666667,618135.6837606838,29703605.769230764,104293215.81196582,433445646.36752135,636395940.1709402,1493317574.7863247,2516163247.863248,3169134909.1880336,4411950801.282051,5576956410.256411,33141544871.794872,32813956997.863247,5127685523.504273,4540393482.905983,3430063327.9914536,2549275213.6752133,1357390464.7435896,674023958.3333334,285737179.48717946,71693963.67521368,5356223.29059829,0.0,0.0
10.7,3255074.7863247865,9001495.726495728,53671741.452991456,15609134.615384614,415518242.5213676,674241613.2478632,1446495592.9487178,2212510283.119658,3342224893.162393,4491948237.179487,6179119310.897436,32360345619.65812,31642489049.145298,5163328525.641026,4178528691.239316,3520525373.931624,2474407131.4102564,1562913995.726496,746610309.8290597,379404380.3418803,38910683.76068376,5930608.974358973,0.0,0.0
10.9,813461.5384615385,4843643.162393162,117645299.14529915,21479460.47008547,363694764.95726496,944380608.9743589,1576529273.5042737,2523434294.871795,3444326255.3418803,4392258012.820513,5624159935.897436,32433360844.017094,32277866185.897434,5598603311.965812,4345868936.965812,3232340945.5128202,2441282585.4700856,1538983199.7863245,713677163.4615384,406229380.3418803,52704033.11965812,1612836.5384615385,0.0,0.0
11.1,2807425.2136752135,3516907.0512820515,34034802.35042736,21694871.794871796,334993963.6752137,716763835.4700855,1606144230.7692308,2303436591.880342,3246296207.2649574,4176557451.9230766,5817017307.692308,32568643696.5812,32635774305.555557,5372796180.555556,4086485576.9230766,3440497222.222223,2544570245.7264957,1255585122.8632479,732410870.7264957,292609161.3247863,49278418.8034188,1786858.9743589743,0.0,0.0
