depth_um,-115.000000,-105.000000,-95.000000,-75.000000,-65.000000,-55.000000,-45.000000,-35.000000,-25.000000,-15.000000,-5.000000,5.000000,15.000000,25.000000,35.000000,45.000000,55.000000,65.000000,75.000000,95.000000,105.000000
5.5,0.0,0.0,0.0,0.0,0.0,4828258.547008547,137313835.47008544,1540417654.9145298,5319365117.521368,10333632478.632479,51088878205.128204,50538533653.84615,10014536672.008547,5402017628.205129,1563817841.880342,70813648.5042735,0.0,0.0,0.0,0.0,0.0
5.7,0.0,0.0,0.0,0.0,0.0,39732905.982905984,68808146.36752136,1549536858.9743588,5444564636.752136,11171747329.05983,52408752670.94017,52376236645.29914,10709841880.341879,5026893429.487179,1588670459.4017093,110448050.21367522,0.0,0.0,0.0,0.0,0.0
5.9,0.0,0.0,0.0,13914262.82051282,0.0,7183226.495726496,122662099.35897434,1500526842.9487178,5495527029.91453,10646891559.82906,52396615918.80342,54020880074.78632,10937294871.794872,5358641826.923077,1549043536.3247864,97137868.58974358,0.0,0.0,0.0,0.0,0.0
6.1,0.0,0.0,0.0,12606303.41880342,0.0,4569978.632478632,170230235.04273504,1376483974.3589742,5266663194.444445,11152854967.948717,52436928418.80342,53238533386.75213,11170101762.820513,5528958333.333333,1531249732.9059827,89218750.0,0.0,0.0,0.0,0.0,0.0
6.3,0.0,0.0,0.0,0.0,0.0,2150427.3504273505,118015197.64957264,1607935790.5982907,5207979647.435898,11378513354.700855,52665722489.31624,53969149572.649574,11285836004.273504,5812470619.658119,1634605208.3333333,81519898.5042735,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,2541693.376068376,89673076.92307691,1565950320.5128207,5376921207.264957,11147198370.726496,54401789529.91453,52683512286.32478,12192372329.05983,5726385683.760683,1459970619.6581197,100066559.82905982,0.0,0.0,0.0,0.0,0.0
6.7,0.0,0.0,0.0,0.0,0.0,983092.9487179486,126087820.51282051,1649183226.4957263,6167099252.136752,12628641639.957264,55449225160.25641,53892280982.90598,12876793269.23077,5629000534.188034,1526138888.8888888,110616639.95726494,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,1495940.170940171,196480368.58974358,1607409989.3162394,5885613354.700855,13190549145.299145,54094644230.76923,53873835470.08547,13407265491.45299,5835192307.692307,1677009081.1965811,108894764.95726494,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,1618055.5555555555,190613514.95726496,1422697649.5726495,6012150106.837606,12720233733.974358,54466213942.30769,55909460737.17949,12938936672.008549,5597631410.25641,1522923076.9230769,169278846.15384614,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,1512500.0,136368910.25641024,1422211538.4615386,5515159722.222222,13154244951.923079,54790145833.333336,56071458333.333336,13064067895.299145,5724440705.128205,1741696848.2905984,185400106.83760682,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,701522.4358974359,132102991.45299146,1647719017.094017,5576168723.290598,13497873637.820515,55125737713.67521,55998937232.90598,12441739155.982908,6129518162.393163,1689166666.6666667,245340277.77777776,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,2123263.888888889,135880849.35897434,1607783119.6581197,5641749759.615384,13283940598.290596,55437568376.06838,57591773504.273506,13674957799.1453,6492370192.307692,1634789797.008547,127446581.1965812,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,665705.1282051282,185155742.52136752,1534682158.119658,5717498130.34188,14086960470.08547,55939197115.38461,57466216773.50428,13544209935.897436,6063849465.811966,1901413728.6324787,146182345.08547008,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,1260389.9572649573,118333867.52136753,1439444177.3504274,6315675587.606837,14308349893.162394,57396268963.67522,56214322916.666664,14012141826.923075,6525103739.316238,1953390277.7777777,125311431.62393162,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,2203525.641025641,188799145.2991453,1447916666.6666667,6946397649.57265,14718818376.068375,57595988514.95727,55029655448.71795,14456135683.760685,6766855502.136752,1960404380.3418803,122805021.36752136,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,2828258.547008547,125932425.2136752,1547757986.111111,6713161030.982906,14931876869.65812,56850083333.33333,57491696047.008545,13597637553.418804,6672518429.487179,1667242521.3675213,190893696.58119655,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,7884348.290598291,179673344.01709405,1420142494.6581197,6062181570.512821,14762064369.658121,57219607371.79487,55082139155.9829,14289922008.54701,6989828525.641025,1766644150.6410258,190117788.46153843,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,5170405.982905983,229964476.4957265,1364413995.7264957,6475288701.923077,14897276228.632477,56369639690.170944,55703974358.97436,15359705475.427351,6897240918.803419,1950591960.4700854,167047542.73504272,0.0,433466.8803418803,0.0,0.0,0.0
9.1,0.0,0.0,0.0,0.0,0.0,0.0,262557959.40170938,1647238514.957265,6878281116.4529915,14948698985.042736,57173739049.145294,57830961004.273506,15375065170.940172,7171324252.136751,1775223851.4957263,92951388.88888888,0.0,19664529.914529912,0.0,0.0,0.0
9.3,0.0,0.0,0.0,0.0,0.0,0.0,134475160.25641024,1591460202.991453,6707338648.504273,16265553685.897434,57682006410.25641,58312860576.92307,15578739316.239317,6498081997.863248,1754957291.6666667,93124732.90598291,0.0,0.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0,0.0,0.0,0.0,193301762.8205128,1505465798.6111112,6211707398.504273,15665106303.418802,57901511217.94872,57900558493.589745,16073371420.94017,6854994925.2136755,1681071581.1965811,238061164.52991453,0.0,0.0,0.0,0.0,0.0
9.7,0.0,0.0,0.0,0.0,0.0,0.0,155240651.70940173,1445839476.4957266,7104493536.324786,15272842147.435896,57595147168.80342,56652270566.23932,16020652590.811966,6618880876.068376,1748847115.3846157,237542922.00854704,0.0,0.0,0.0,0.0,0.0
9.9,0.0,0.0,0.0,0.0,0.0,0.0,93704380.34188035,1836335470.08547,7231323717.948718,16372736965.811964,56449850694.44445,56550768162.393166,17141225507.478632,6697506410.25641,1630588541.6666665,216248370.7264957,0.0,0.0,0.0,0.0,0.0
10.1,0.0,0.0,0.0,0.0,0.0,0.0,143110309.82905984,1787523504.2735043,7219418322.649571,16997211004.273504,57226793269.23077,56703821047.00855,17171568055.555555,7146752136.752136,1754461615.9188035,201395299.14529914,0.0,0.0,0.0,0.0,0.0
10.3,0.0,0.0,0.0,0.0,0.0,0.0,177358974.35897434,1964514155.9829059,6900090758.5470085,17568370192.30769,58432807158.11966,56111147435.89744,16699351762.820513,6758909722.222221,1862381677.3504272,134822115.3846154,7868589.743589743,0.0,0.0,0.0,0.0
10.5,0.0,0.0,0.0,0.0,0.0,0.0,97668803.41880341,1823925934.8290598,7257938034.188034,17196676282.05128,58207842147.4359,57048017628.20513,17801788995.726494,6791937500.0,1767475694.4444444,204873397.43589744,3298878.205128205,0.0,0.0,0.0,0.0
10.7,0.0,0.0,0.0,0.0,0.0,0.0,101106036.32478632,1784107668.2692306,7317390491.4529915,17711409188.034187,56787000534.188034,56635365918.80342,16902409214.74359,7442371527.777779,1771281543.8034186,278212606.83760685,925320.5128205128,0.0,0.0,0.0,0.0
10.9,0.0,0.0,0.0,0.0,0.0,0.0,72909188.03418803,1827079807.6923075,7229381410.25641,17846820507.478634,56954492521.36752,55500942574.78632,18134900160.25641,7669648504.273504,1648374412.3931625,257545673.0769231,931864.3162393161,0.0,0.0,0.0,0.0
11.1,0.0,0.0,0.0,0.0,0.0,0.0,149823263.8888889,2066252377.1367521,6981032585.470085,17214685710.470085,57471266025.64102,57443050213.67521,18109229967.94872,7613277697.649572,1756001602.5641026,182509081.19658118,862580.1282051281,0.0,0.0,0.0,0.0
11.3,0.0,0.0,0.0,0.0,0.0,0.0,156824991.9871795,2005976095.08547,7412597756.410256,17489395005.34188,58238527510.68376,56688538995.726494,19397194711.538464,7430724358.9743595,1864251175.213675,214364049.14529914,1838808.7606837607,0.0,0.0,0.0,0.0
11.5,0.0,0.0,0.0,0.0,0.0,0.0,127579487.17948717,1979691346.153846,7515034802.350428,18396607825.8547,57580160256.410255,56723219284.188034,18481245459.40171,7570634161.324785,1901980208.3333333,142628205.12820512,586832.264957265,0.0,0.0,0.0,0.0
11.7,0.0,0.0,0.0,0.0,0.0,0.0,123707986.11111112,1975515224.3589745,7443268803.418803,18646401228.632477,56032147168.80341,55769111111.11111,18506396100.42735,7951061324.7863245,1912317120.7264957,148965277.77777776,790598.2905982906,0.0,0.0,0.0,0.0
11.9,0.0,0.0,0.0,0.0,0.0,0.0,114011485.04273504,1741235576.9230769,7451455662.393163,18719771634.615383,58150216079.05982,56674810363.24786,19090584935.897434,7975230475.42735,1962787040.5982904,146585202.991453,1362419.8717948718,0.0,0.0,8841613.247863248,0.0
12.1,0.0,0.0,0.0,0.0,0.0,0.0,163520566.23931623,1979921768.162393,7475777510.683761,18503651442.30769,56346183226.49573,56826846688.03418,18703533653.846153,8208142361.111111,1934456650.6410255,128170219.01709402,382905.98290598294,0.0,0.0,9638621.794871794,0.0
12.3,0.0,0.0,0.0,0.0,0.0,0.0,119638888.8888889,1940205608.9743588,7441668536.324787,19572922863.24786,56748734775.64103,55759482905.9829,18194980502.136753,7960291399.57265,1991297275.6410255,147987500.0,1180181.623931624,0.0,0.0,7456196.581196581,0.0
12.5,0.0,0.0,0.0,0.0,0.0,0.0,127424679.48717949,2145851869.6581194,7607023504.273504,19930141025.641026,57106100961.53846,55174692841.88034,18667122863.247864,8334552350.42735,2060147702.9914532,139788808.76068375,512847.2222222222,0.0,0.0,0.0,0.0
12.7,0.0,0.0,0.0,0.0,0.0,0.0,144489583.33333334,1857756143.162393,8311899038.461538,20623083867.521366,57435040064.10256,55907335737.17949,18558108440.17094,7548170940.17094,1987203792.7350426,149546073.71794873,1393376.0683760683,0.0,0.0,0.0,0.0
12.9,0.0,0.0,0.0,0.0,0.0,0.0,172956730.76923075,2040291132.4786325,7763253205.128205,19893225480.76923,57084850961.53846,56040678151.7094,19425245459.40171,8361067841.880342,2505862713.675214,154298878.2051282,874011.7521367521,0.0,0.0,0.0,0.0
