x_um,depth_um,optical_generation_cm^-3_s^-1
-45.0,93.7,196312232.90598288
-45.0,93.9,204764423.07692304
-45.0,94.1,211396901.7094017
-45.0,94.3,176835737.1794872
-45.0,94.5,240637419.87179488
-45.0,94.7,245695833.33333334
-45.0,94.9,186822622.86324787
-45.0,95.1,205491853.63247862
-45.0,95.3,150059081.1965812
-45.0,95.5,141716383.54700854
-45.0,95.7,117120405.982906
-45.0,95.9,128985229.70085467
-45.0,96.1,108127938.03418803
-45.0,96.3,127702190.17094018
-45.0,96.5,174895032.05128205
-45.0,96.7,137621260.68376067
-45.0,96.9,94834134.6153846
-45.0,97.1,106464743.5897436
-45.0,97.3,129646901.70940171
-45.0,97.5,128310897.43589742
-45.0,97.7,116527510.68376069
-45.0,97.9,217170940.17094013
-45.0,98.1,67379433.76068376
-45.0,98.3,76065064.1025641
-45.0,98.5,59201736.11111111
-45.0,98.7,81832371.79487179
-45.0,98.9,70260950.85470085
-45.0,99.1,40377590.81196581
-45.0,99.3,37803926.28205128
-45.0,99.5,32934642.094017096
-45.0,99.7,27370194.978632484
-45.0,99.9,37238936.96581197
-45.0,100.1,35217895.299145296
-45.0,100.3,49656736.11111111
-45.0,100.5,24353418.803418804
-45.0,100.7,64632825.85470085
-45.0,100.9,26865598.29059829
-45.0,101.1,29551816.239316236
-45.0,101.3,18280902.777777776
-45.0,101.5,17753632.478632476
-45.0,101.7,27585683.760683764
-45.0,101.9,10255048.076923078
-45.0,102.1,12000240.384615386
-45.0,102.3,39340010.68376069
-45.0,102.5,65888434.82905983
-45.0,102.7,3122409.188034188
-45.0,102.9,12563782.051282052
-45.0,103.1,7130956.196581196
-45.0,103.3,5426255.341880342
-45.0,103.5,4142574.7863247865
-45.0,103.7,4331303.418803419
-45.0,103.9,4660662.393162394
-45.0,104.1,25503338.675213676
-45.0,104.3,12125373.93162393
-45.0,104.5,5709508.547008548
-45.0,104.7,13585202.99145299
-45.0,104.9,54376869.658119656
-45.0,105.1,50146100.42735043
-45.0,105.3,26897435.897435896
-45.0,105.5,47689636.75213675
-45.0,105.7,28461458.333333336
-45.0,105.9,16049813.034188032
-45.0,106.1,16628792.735042734
-45.0,106.3,20341746.794871796
-45.0,106.5,7186271.367521367
-45.0,106.7,4246327.457264957
-45.0,106.9,6921981.837606838
-45.0,107.1,9457665.598290598
-45.0,107.3,4012847.2222222215
-45.0,107.5,25428365.384615388
-45.0,107.7,14666746.794871794
-45.0,107.9,10384642.094017094
-45.0,108.1,60385603.63247863
-45.0,108.3,20688408.11965812
-45.0,108.5,8307692.307692307
-45.0,108.7,6226976.495726496
-45.0,108.9,7377884.615384615
-45.0,109.1,5859535.256410256
-45.0,109.3,475560.89743589744
-45.0,109.7,2343322.6495726495
-45.0,109.9,38378739.31623931
-35.0,0.1,1152795966.8803418
-35.0,0.3,1466453846.153846
-35.0,0.5,1579587980.7692306
-35.0,0.7,1502594818.3760684
-35.0,0.9,1516835096.1538463
-35.0,1.1,1537306677.3504274
-35.0,1.3,1585365384.6153848
-35.0,1.5,1672096741.4529915
-35.0,1.7,1404266559.8290598
-35.0,1.9,1672822809.82906
-35.0,2.1,1691750560.897436
-35.0,2.3,1593060950.8547008
-35.0,2.5,1763374465.811966
-35.0,2.7,1883396100.4273503
-35.0,2.9,2095153044.871795
-35.0,3.1,2130533386.7521367
-35.0,3.3,2115688514.957265
-35.0,3.5,2063143162.3931625
-35.0,3.7,2035804353.6324787
-35.0,3.9,2142336805.5555556
-35.0,4.1,2162469658.119658
-35.0,4.3,2320294391.025641
-35.0,4.5,2425547836.5384617
-35.0,4.7,2446570806.6239314
-35.0,4.9,2321927110.042735
-35.0,5.1,2454035523.5042734
-35.0,5.3,2419417708.3333335
-35.0,5.5,2508594551.2820516
-35.0,5.7,2413409989.3162394
-35.0,5.9,2557695245.7264957
-35.0,6.1,2701776495.7264957
-35.0,6.3,2481169604.700855
-35.0,6.5,2297274172.008547
-35.0,6.7,2453071661.324786
-35.0,6.9,2510317280.982906
-35.0,7.1,2523513672.542735
-35.0,7.3,2243854487.179487
-35.0,7.5,2878897329.059829
-35.0,7.7,2574443429.4871793
-35.0,7.9,2906818803.418803
-35.0,8.1,2978499839.7435894
-35.0,8.3,3344236271.3675213
-35.0,8.5,3606594898.504273
-35.0,8.7,2908577670.940171
-35.0,8.9,3026052938.034188
-35.0,9.1,3077228044.8717947
-35.0,9.3,2936258386.752136
-35.0,9.5,3000094257.4786325
-35.0,9.7,3033600961.538461
-35.0,9.9,3114107638.8888884
-35.0,10.1,3408637553.418803
-35.0,10.3,3553797809.8290596
-35.0,10.5,3169134909.1880336
-35.0,10.7,3342224893.162393
-35.0,10.9,3444326255.3418803
-35.0,11.1,3246296207.2649574
-35.0,11.3,3404396367.5213675
-35.0,11.5,3285294604.700855
-35.0,11.7,3629778579.059829
-35.0,11.9,3547378418.8034186
-35.0,12.1,3330681570.5128202
-35.0,12.3,3838387553.4188037
-35.0,12.5,3653252938.0341883
-35.0,12.7,4050047767.0940166
-35.0,12.9,4511411111.111111
-35.0,13.1,3971542548.076923
-35.0,13.3,3828388888.888889
-35.0,13.5,3667282585.4700856
-35.0,13.7,4101385950.8547006
-35.0,13.9,3612819871.794872
-35.0,14.1,4219039155.982906
-35.0,14.3,3762770753.2051277
-35.0,14.5,4000062767.0940175
-35.0,14.7,4343104433.760684
-35.0,14.9,4402368589.743589
-35.0,15.1,3733163194.4444447
-35.0,15.3,4658673611.111111
-35.0,15.5,3865424332.2649574
-35.0,15.7,4114915251.068376
-35.0,15.9,3986720886.7521367
-35.0,16.1,4322974198.717948
-35.0,16.3,4045677857.905983
-35.0,16.5,4511325694.444445
-35.0,16.7,4250924492.5213675
-35.0,16.9,4869568402.777778
-35.0,17.1,4942564663.461538
-35.0,17.3,4642923530.982906
-35.0,17.5,4518434561.965812
-35.0,17.7,4502420726.495726
-35.0,17.9,4816713969.017094
-35.0,18.1,4496907705.662393
-35.0,18.3,5017000454.059829
-35.0,18.5,4977993723.290599
-35.0,18.7,5263661351.495727
-35.0,18.9,4843595432.692307
-35.0,19.1,5187211778.846154
-35.0,19.3,5474501549.145299
-35.0,19.5,5164260149.57265
-35.0,19.7,4845431116.4529915
-35.0,19.9,5533258814.102564
-35.0,20.1,5251149572.649572
-35.0,20.3,5276926816.239316
-35.0,20.5,5340703792.735043
-35.0,20.7,5233105956.196581
-35.0,20.9,5185628584.40171
-35.0,21.1,5017880953.5256405
-35.0,21.3,5574215277.777778
-35.0,21.5,5203104220.08547
-35.0,21.7,5140867387.820513
-35.0,21.9,5293492494.658119
-35.0,22.1,5549906971.153846
-35.0,22.3,5642950347.222221
-35.0,22.5,6283884535.25641
-35.0,22.7,5661298798.076923
-35.0,22.9,6016426121.794871
-35.0,23.1,5796464022.435897
-35.0,23.3,5503763087.606837
-35.0,23.5,5102299305.555555
-35.0,23.7,5569981490.384616
-35.0,23.9,5893012686.965811
-35.0,24.1,5444779700.854701
-35.0,24.3,6213614356.303419
-35.0,24.5,5560186271.36752
-35.0,24.7,5823190544.871795
-35.0,24.9,5822169925.213675
-35.0,25.1,5936064129.273504
-35.0,25.3,6159466025.641026
-35.0,25.5,5594654246.794872
-35.0,25.7,5891714102.564102
-35.0,25.9,6206295726.495727
-35.0,26.1,6078558627.136752
-35.0,26.3,6671051789.529915
-35.0,26.5,6506175881.410256
-35.0,26.7,6704462259.615384
-35.0,26.9,6281071180.555555
-35.0,27.1,6097768242.521367
-35.0,27.3,6498205502.136752
-35.0,27.5,6846800747.863248
-35.0,27.7,6580944497.863248
-35.0,27.9,6175800213.675214
-35.0,28.1,6419708867.521367
-35.0,28.3,6665970886.752136
-35.0,28.5,6574137553.418803
-35.0,28.7,6668637286.324786
-35.0,28.9,6533802083.333333
-35.0,29.1,6315967147.435898
-35.0,29.3,6391631944.444445
-35.0,29.5,6135604166.666666
-35.0,29.7,6195693910.25641
-35.0,29.9,6517591079.059829
-35.0,30.1,6530681623.931624
-35.0,30.3,6323708066.239316
-35.0,30.5,6416256677.350428
-35.0,30.7,6528205422.008547
-35.0,30.9,6924772943.376069
-35.0,31.1,6602705849.3589735
-35.0,31.3,6499460763.888888
-35.0,31.5,7106305822.649572
-35.0,31.7,6414425480.769231
-35.0,31.9,6755049225.427351
-35.0,32.1,6668292681.623932
-35.0,32.3,7084453071.581197
-35.0,32.5,6936673290.59829
-35.0,32.7,7058521420.94017
-35.0,32.9,6835134775.641026
-35.0,33.1,7295828926.282051
-35.0,33.3,7908945219.017094
-35.0,33.5,7167163434.829061
-35.0,33.7,6714237045.940171
-35.0,33.9,6631367681.623932
-35.0,34.1,6838115251.068377
-35.0,34.3,6699325694.444445
-35.0,34.5,7080152163.461537
-35.0,34.7,6632386912.393163
-35.0,34.9,7406551014.957265
-35.0,35.1,7199149813.034187
-35.0,35.3,7347204567.307693
-35.0,35.5,6765418536.324787
-35.0,35.7,7026477056.623931
-35.0,35.9,6835659588.675214
-35.0,36.1,7313281169.871794
-35.0,36.3,6975767895.299145
-35.0,36.5,7677870993.589744
-35.0,36.7,7656208119.65812
-35.0,36.9,7623346420.940172
-35.0,37.1,7239748878.205128
-35.0,37.3,7319298985.042735
-35.0,37.5,7442158707.264957
-35.0,37.7,6753381917.735043
-35.0,37.9,7865202323.717949
-35.0,38.1,7241652991.4529915
-35.0,38.3,7003397596.153846
-35.0,38.5,7295434001.068377
-35.0,38.7,7552728285.25641
-35.0,38.9,7111352964.743589
-35.0,39.1,7638585470.08547
-35.0,39.3,7282436431.623932
-35.0,39.5,7493094898.504273
-35.0,39.7,7876092414.529915
-35.0,39.9,7185315892.094017
-35.0,40.1,7398132692.307692
-35.0,40.3,6716582264.957266
-35.0,40.5,7081868589.74359
-35.0,40.7,6892748397.435897
-35.0,40.9,6784102564.102564
-35.0,41.1,7362988514.957265
-35.0,41.3,7559100320.512819
-35.0,41.5,7368109775.641025
-35.0,41.7,7610189102.564102
-35.0,41.9,7483474893.162393
-35.0,42.1,7278229700.854701
-35.0,42.3,7082622596.153846
-35.0,42.5,6835302617.521367
-35.0,42.7,6749974091.880342
-35.0,42.9,7007823450.854701
-35.0,43.1,7381147970.085469
-35.0,43.3,7000820245.726496
-35.0,43.5,7243059829.059829
-35.0,43.7,7128499465.811966
-35.0,43.9,7425364850.427351
-35.0,44.1,7147446554.48718
-35.0,44.3,7123861672.008547
-35.0,44.5,6785976469.017095
-35.0,44.7,6815916132.478632
-35.0,44.9,7177275320.51282
-35.0,45.1,7055913087.606837
-35.0,45.3,7387005128.205128
-35.0,45.5,6424118322.649572
-35.0,45.7,6584501602.564102
-35.0,45.9,6821395886.752137
-35.0,46.1,6483261565.170939
-35.0,46.3,7363122329.059829
-35.0,46.5,6948033814.102564
-35.0,46.7,7332340491.452991
-35.0,46.9,7095453392.094017
-35.0,47.1,7011760016.025641
-35.0,47.3,6686891693.376068
-35.0,47.5,6722182799.1453
-35.0,47.7,6645337286.324787
-35.0,47.9,6531624332.264956
-35.0,48.1,6102204700.854701
-35.0,48.3,6403418028.846153
-35.0,48.5,6156968509.615384
-35.0,48.7,6390075320.512821
-35.0,48.9,5980983066.239315
-35.0,49.1,6738837406.517095
-35.0,49.3,6878814823.717949
-35.0,49.5,6021562099.358975
-35.0,49.7,6466701682.692307
-35.0,49.9,6998374946.581197
-35.0,50.1,6516894791.666667
-35.0,50.3,7199838648.504273
-35.0,50.5,7274935149.57265
-35.0,50.7,6409580288.461538
-35.0,50.9,7121469337.606838
-35.0,51.1,6439763888.888889
-35.0,51.3,6473458066.239317
-35.0,51.5,6573635149.572649
-35.0,51.7,6405693963.675215
-35.0,51.9,6342994658.119658
-35.0,52.1,6087925747.863248
-35.0,52.3,6009604967.948718
-35.0,52.5,6346807959.401709
-35.0,52.7,6188017174.145299
-35.0,52.9,6540121527.777778
-35.0,53.1,6447228659.188034
-35.0,53.3,5977398237.179487
-35.0,53.5,6251961271.36752
-35.0,53.7,5781232291.666667
-35.0,53.9,5940291773.504274
-35.0,54.1,6535974091.8803425
-35.0,54.3,6040661858.974359
-35.0,54.5,5926313461.538461
-35.0,54.7,5558366079.059829
-35.0,54.9,5784470165.59829
-35.0,55.1,5674751068.376068
-35.0,55.3,5721240651.709402
-35.0,55.5,5759131944.444445
-35.0,55.7,5344711271.367521
-35.0,55.9,5789619391.0256405
-35.0,56.1,5711496714.74359
-35.0,56.3,5603462873.931623
-35.0,56.5,5537030181.623932
-35.0,56.7,5491463141.025641
-35.0,56.9,5574606837.606837
-35.0,57.1,5075745032.051282
-35.0,57.3,5541562767.094017
-35.0,57.5,5415317307.692307
-35.0,57.7,5747092307.692307
-35.0,57.9,5030500747.863248
-35.0,58.1,5363725694.444444
-35.0,58.3,5836861912.393163
-35.0,58.5,5200763167.735043
-35.0,58.7,5253386191.239316
-35.0,58.9,5365775373.931624
-35.0,59.1,4850099091.8803425
-35.0,59.3,5144240491.4529915
-35.0,59.5,5085483173.076922
-35.0,59.7,4947369391.025641
-35.0,59.9,4852812500.0
-35.0,60.1,5340834882.478633
-35.0,60.3,5549706704.059829
-35.0,60.5,5338650373.931623
-35.0,60.7,4685237446.581196
-35.0,60.9,4904621661.324786
-35.0,61.1,4981321607.905983
-35.0,61.3,4771970459.40171
-35.0,61.5,4578935096.153846
-35.0,61.7,4697964476.495727
-35.0,61.9,4397560630.341881
-35.0,62.1,5492474839.743589
-35.0,62.3,4810225160.256411
-35.0,62.5,4437575587.606837
-35.0,62.7,4305179139.957265
-35.0,62.9,4544065705.128205
-35.0,63.1,4493057291.666666
-35.0,63.3,4437870138.888889
-35.0,63.5,4410400373.931623
-35.0,63.7,4415869391.0256405
-35.0,63.9,4234056623.931624
-35.0,64.1,4446402510.683761
-35.0,64.3,4430314369.658119
-35.0,64.5,4218127991.4529915
-35.0,64.7,4046513354.700855
-35.0,64.9,4129911538.4615383
-35.0,65.1,4342880822.649572
-35.0,65.3,4527036858.9743595
-35.0,65.5,4620788995.726496
-35.0,65.7,4463678151.709402
-35.0,65.9,4106534188.034188
-35.0,66.1,4453620459.40171
-35.0,66.3,4389482104.700855
-35.0,66.5,3868711111.1111107
-35.0,66.7,3987201228.6324787
-35.0,66.9,4214581666.6666665
-35.0,67.1,4416664903.846154
-35.0,67.3,4246380074.7863245
-35.0,67.5,4277317174.1452994
-35.0,67.7,3766814636.752136
-35.0,67.9,3824640892.094017
-35.0,68.1,3935635176.2820516
-35.0,68.3,3988416292.735043
-35.0,68.5,3244455742.5213675
-35.0,68.7,3646235496.794872
-35.0,68.9,3539153044.8717947
-35.0,69.1,3490867788.4615383
-35.0,69.3,3667473824.7863245
-35.0,69.5,3680943376.068376
-35.0,69.7,3181111912.3931623
-35.0,69.9,3280635603.6324787
-35.0,70.1,3134610363.2478633
-35.0,70.3,3222794497.863248
-35.0,70.5,2818204967.9487176
-35.0,70.7,3369987980.769231
-35.0,70.9,3167564476.4957266
-35.0,71.1,2921111939.1025643
-35.0,71.3,2980529620.7264957
-35.0,71.5,3037468856.8376064
-35.0,71.7,2966233653.8461537
-35.0,71.9,3505508279.91453
-35.0,72.1,2985643536.324786
-35.0,72.3,3142917895.299145
-35.0,72.5,2827077991.4529915
-35.0,72.7,2964643910.25641
-35.0,72.9,2886136511.7521367
-35.0,73.1,2823864155.982906
-35.0,73.3,2944340571.5811963
-35.0,73.5,2979614636.7521367
-35.0,73.7,2595614877.136752
-35.0,73.9,2090725347.2222223
-35.0,74.1,2517825213.675214
-35.0,74.3,2382040651.7094016
-35.0,74.5,2653976228.632478
-35.0,74.7,2517423878.205128
-35.0,74.9,2656672008.5470085
-35.0,75.1,2311337500.0
-35.0,75.3,2486108493.5897436
-35.0,75.5,2442093749.9999995
-35.0,75.7,2154689636.7521367
-35.0,75.9,2484216266.025641
-35.0,76.1,2388278819.4444447
-35.0,76.3,2136244356.3034186
-35.0,76.5,2231168376.068376
-35.0,76.7,2367894257.4786325
-35.0,76.9,2196350160.25641
-35.0,77.1,2257551842.948718
-35.0,77.3,2190135363.247863
-35.0,77.5,2128645886.7521365
-35.0,77.7,1997285016.025641
-35.0,77.9,1860788915.5982902
-35.0,78.1,1783543322.6495726
-35.0,78.3,1847313087.6068375
-35.0,78.5,1869196447.6495726
-35.0,78.7,1803123664.5299146
-35.0,78.9,1866743990.3846152
-35.0,79.1,1647071928.4188037
-35.0,79.3,1772122329.059829
-35.0,79.5,1681296367.5213678
-35.0,79.7,1680416666.6666667
-35.0,79.9,1601662393.162393
-35.0,80.1,2019746794.871795
-35.0,80.3,1945456196.5811968
-35.0,80.5,1448497329.0598288
-35.0,80.7,1647499893.1623933
-35.0,80.9,1468783653.8461537
-35.0,81.1,1877484561.965812
-35.0,81.3,1501926014.957265
-35.0,81.5,1578773237.179487
-35.0,81.7,1623520032.0512822
-35.0,81.9,1735265491.4529915
-35.0,82.1,1462762019.2307694
-35.0,82.3,1719205128.205128
-35.0,82.5,1678666933.7606838
-35.0,82.7,1756384081.1965811
-35.0,82.9,1585187393.1623933
-35.0,83.1,1556439716.880342
-35.0,83.3,1428729433.7606838
-35.0,83.5,1423687740.3846152
-35.0,83.7,1434677510.6837606
-35.0,83.9,1245259348.2905982
-35.0,84.1,1448401682.6923075
-35.0,84.3,1020270405.982906
-35.0,84.5,1159343624.465812
-35.0,84.7,1126033520.2991452
-35.0,84.9,1188698613.7820513
-35.0,85.1,962755528.846154
-35.0,85.3,1084851680.0213675
-35.0,85.5,1045842438.5683761
-35.0,85.7,974616666.6666666
-35.0,85.9,1146442521.3675213
-35.0,86.1,1106529353.6324787
-35.0,86.3,1007681971.1538463
-35.0,86.5,952658547.008547
-35.0,86.7,935920379.2735044
-35.0,86.9,1006187366.4529914
-35.0,87.1,814093616.4529914
-35.0,87.3,766448183.7606838
-35.0,87.5,888651442.3076923
-35.0,87.7,849224358.9743589
-35.0,87.9,752193108.9743589
-35.0,88.1,510182959.4017094
-35.0,88.3,590689903.8461539
-35.0,88.5,740172809.8290598
-35.0,88.7,686016826.923077
-35.0,88.9,619104433.7606838
-35.0,89.1,679869925.2136751
-35.0,89.3,503088942.3076923
-35.0,89.5,720167467.948718
-35.0,89.7,560999465.8119658
-35.0,89.9,602568910.2564102
-35.0,90.1,594361378.2051282
-35.0,90.3,644397970.0854701
-35.0,90.5,401136485.04273504
-35.0,90.7,464925213.6752137
-35.0,90.9,631813568.3760684
-35.0,91.1,492654647.4358974
-35.0,91.3,574187500.0
-35.0,91.5,638106036.3247863
-35.0,91.7,431902777.77777773
-35.0,91.9,392817307.69230765
-35.0,92.1,404264957.26495725
-35.0,92.3,442069978.63247865
-35.0,92.5,493725427.3504273
-35.0,92.7,414574786.3247863
-35.0,92.9,356311939.1025641
-35.0,93.1,352542574.7863248
-35.0,93.3,472629006.4102564
-35.0,93.5,374511057.6923077
-35.0,93.7,513614529.9145299
-35.0,93.9,424156784.1880342
-35.0,94.1,343538167.73504275
-35.0,94.3,397653846.15384614
-35.0,94.5,340760149.5726496
-35.0,94.7,363561939.1025641
-35.0,94.9,295113782.05128205
-35.0,95.1,211453258.54700857
-35.0,95.3,201234748.93162394
-35.0,95.5,256124198.7179487
-35.0,95.7,264452777.7777778
-35.0,95.9,217867868.5897436
-35.0,96.1,278151469.017094
-35.0,96.3,214429754.27350426
-35.0,96.5,207742948.7179487
-35.0,96.7,280606303.4188034
-35.0,96.9,232789610.042735
-35.0,97.1,194217628.2051282
-35.0,97.3,229589075.85470086
-35.0,97.5,156897996.7948718
-35.0,97.7,254905154.9145299
-35.0,97.9,154176308.76068375
-35.0,98.1,210969043.8034188
-35.0,98.3,178167548.07692304
-35.0,98.5,183729142.6282051
-35.0,98.7,195112964.74358973
-35.0,98.9,168664049.14529914
-35.0,99.1,183391826.9230769
-35.0,99.3,201009313.56837606
-35.0,99.5,139907451.92307693
-35.0,99.7,167704620.7264957
-35.0,99.9,150563221.15384614
-35.0,100.1,95726095.08547008
-35.0,100.3,182928766.02564102
-35.0,100.5,90452110.04273504
-35.0,100.7,82401444.97863247
-35.0,100.9,132089983.97435899
-35.0,101.1,151793002.13675213
-35.0,101.3,97480528.84615384
-35.0,101.5,113884455.12820514
-35.0,101.7,121588675.2136752
-35.0,101.9,87465624.99999999
-35.0,102.1,79071955.12820514
-35.0,102.3,112953311.96581197
-35.0,102.5,80213114.31623931
-35.0,102.7,192016907.05128205
-35.0,102.9,96044177.35042736
-35.0,103.1,74991025.64102563
-35.0,103.3,70072996.79487179
-35.0,103.5,19187713.675213672
-35.0,103.7,50941479.7008547
-35.0,103.9,36753370.72649573
-35.0,104.1,23773824.786324788
-35.0,104.3,28518936.965811964
-35.0,104.5,30185443.376068376
-35.0,104.7,57644951.92307692
-35.0,104.9,61085683.76068376
-35.0,105.1,110194898.5042735
-35.0,105.3,65448424.145299144
-35.0,105.5,43967414.529914536
-35.0,105.7,35817788.461538464
-35.0,105.9,21774305.555555556
-35.0,106.1,18152564.1025641
-35.0,106.3,32160069.444444444
-35.0,106.5,92770566.23931624
-35.0,106.7,19310926.816239316
-35.0,106.9,16561725.427350428
-35.0,107.1,23017147.435897436
-35.0,107.3,31648237.179487176
-35.0,107.5,37708386.75213675
-35.0,107.7,41170539.529914536
-35.0,107.9,18087980.769230768
-35.0,108.1,67156463.67521366
-35.0,108.3,12076789.52991453
-35.0,108.5,20069123.931623936
-35.0,108.7,26231757.47863248
-35.0,108.9,37580502.136752136
-35.0,109.1,26496233.974358976
-35.0,109.3,39125133.54700855
-35.0,109.5,10349759.615384614
-35.0,109.7,31600934.829059828
-35.0,109.9,10812740.384615384
-35.0,110.1,6557638.88888889
-35.0,110.3,9747302.350427352
-35.0,110.5,15502831.196581196
-35.0,110.7,6435603.632478632
-35.0,110.9,11851522.435897436
-35.0,111.1,10205635.683760682
-35.0,111.3,9940170.94017094
-35.0,111.5,15415304.487179486
-35.0,111.7,14113354.7008547
-35.0,111.9,14868856.837606836
-35.0,112.1,19521688.034188036
-35.0,112.3,16239610.042735042
-35.0,112.5,44935176.28205128
-35.0,112.7,16648157.05128205
-35.0,112.9,11755181.623931624
-35.0,113.1,18062767.094017096
-35.0,113.3,21107104.7008547
-35.0,113.5,27258920.94017094
-35.0,113.7,32021981.83760684
-35.0,113.9,26804754.273504276
-35.0,114.1,35076014.95726495
-35.0,114.3,19981436.965811964
-35.0,114.5,16481730.76923077
-35.0,114.7,7196020.299145299
-35.0,114.9,1626455.6623931623
-35.0,115.1,6081997.863247864
-35.0,115.3,3436912.393162393
-35.0,115.5,50272702.991452985
-35.0,115.7,13191586.53846154
-35.0,115.9,2875400.6410256415
-35.0,116.1,1577377.1367521368
-35.0,116.3,1153979.7008547008
-35.0,116.5,1992441.2393162393
-35.0,116.7,2503071.581196581
-35.0,116.9,1717334.4017094017
-35.0,117.1,1249679.4871794872
-35.0,117.3,988808.7606837606
-35.0,117.5,1294951.923076923
-35.0,117.7,872168.8034188035
-35.0,117.9,2001442.3076923077
-35.0,118.1,2387660.2564102565
-35.0,118.3,1196794.8717948718
-35.0,118.5,7914797.008547009
-35.0,118.7,20701388.888888888
-35.0,118.9,7500000.0
-35.0,119.1,4097088.6752136755
-35.0,119.3,3424305.5555555555
-35.0,119.5,6187259.615384616
-35.0,119.7,6293269.23076923
-35.0,119.9,8746527.777777778
-25.0,0.1,1392779113.2478633
-25.0,0.3,1342407451.923077
-25.0,0.5,1325973290.5982907
-25.0,0.7,1439944711.5384617
-25.0,0.9,1850455395.2991452
-25.0,1.1,1692374465.8119657
-25.0,1.3,1847490918.8034186
-25.0,1.5,1761022702.991453
-25.0,1.7,1891870192.307692
-25.0,1.9,1919955128.205128
-25.0,2.1,2013850961.5384617
-25.0,2.3,2231192040.598291
-25.0,2.5,1955450320.5128205
-25.0,2.7,2152293536.324786
-25.0,2.9,2341926282.051282
-25.0,3.1,2405481036.324786
-25.0,3.3,2456914529.91453
-25.0,3.5,2180625000.0
-25.0,3.7,2179364583.333333
-25.0,3.9,2756525641.025641
-25.0,4.1,2978379006.4102564
-25.0,4.3,2400026442.3076925
-25.0,4.5,2523184001.068376
-25.0,4.7,2615142200.8547006
-25.0,4.9,3043553685.8974357
-25.0,5.1,2841387446.5811963
-25.0,5.3,2850494925.2136755
-25.0,5.5,2944799679.4871793
-25.0,5.7,3124068643.162393
-25.0,5.9,2504590090.811966
-25.0,6.1,2674976816.2393165
-25.0,6.3,2867096233.974359
-25.0,6.5,2865482505.34188
-25.0,6.7,3176714690.17094
-25.0,6.9,3077291452.9914527
-25.0,7.1,3144287740.3846154
-25.0,7.3,3538005849.3589745
-25.0,7.5,4002548424.1452994
-25.0,7.7,3537733039.5299144
-25.0,7.9,3575930021.367522
-25.0,8.1,3183370940.1709404
-25.0,8.3,3714333333.333333
-25.0,8.5,3815343215.811966
-25.0,8.7,3868684829.059829
-25.0,8.9,3713466079.0598288
-25.0,9.1,3699664797.008547
-25.0,9.3,3656007879.273504
-25.0,9.5,3794578498.931624
-25.0,9.7,3760864690.17094
-25.0,9.9,4063208600.4273505
-25.0,10.1,4269229887.820513
-25.0,10.3,3972215464.7435894
-25.0,10.5,4411950801.282051
-25.0,10.7,4491948237.179487
-25.0,10.9,4392258012.820513
-25.0,11.1,4176557451.9230766
-25.0,11.3,4641853098.290598
-25.0,11.5,4576009481.837606
-25.0,11.7,4456409294.871795
-25.0,11.9,4450575053.418803
-25.0,12.1,4621165491.4529915
-25.0,12.3,4370588247.863248
-25.0,12.5,4605776442.307693
-25.0,12.7,5341275747.863248
-25.0,12.9,4830886965.811966
-25.0,13.1,4762783894.230769
-25.0,13.3,4825907104.700855
-25.0,13.5,4945577537.393163
-25.0,13.7,5265321848.290598
-25.0,13.9,5131176282.051282
-25.0,14.1,5525278044.871795
-25.0,14.3,5042717120.726496
-25.0,14.5,5109338408.119658
-25.0,14.7,5530449492.521367
-25.0,14.9,5734203418.803418
-25.0,15.1,6082876949.7863245
-25.0,15.3,5590140598.290599
-25.0,15.5,5448089236.111111
-25.0,15.7,5362052938.034188
-25.0,15.9,5910890251.068377
-25.0,16.1,5237080993.589744
-25.0,16.3,5286478392.094017
-25.0,16.5,5416074599.358974
-25.0,16.7,5893902403.846154
-25.0,16.9,5498541266.025641
-25.0,17.1,5969654674.145299
-25.0,17.3,5759699225.427351
-25.0,17.5,5627572916.666666
-25.0,17.7,6115335683.760684
-25.0,17.9,5620551335.470085
-25.0,18.1,6201148985.042734
-25.0,18.3,6485179300.213675
-25.0,18.5,6577725053.418802
-25.0,18.7,6255392043.269231
-25.0,18.9,6660992574.786324
-25.0,19.1,6314251068.376068
-25.0,19.3,6840946581.196581
-25.0,19.5,6490686030.982906
-25.0,19.7,6812499198.717949
-25.0,19.9,6481169925.2136755
-25.0,20.1,6305084188.034189
-25.0,20.3,7158129487.179486
-25.0,20.5,7011847382.478633
-25.0,20.7,7042011965.811966
-25.0,20.9,7424875000.0
-25.0,21.1,7275596741.452992
-25.0,21.3,6918132371.794871
-25.0,21.5,7499797230.235043
-25.0,21.7,8027978124.999999
-25.0,21.9,7572205662.393162
-25.0,22.1,8016948210.470086
-25.0,22.3,7824702377.136751
-25.0,22.5,7820406100.42735
-25.0,22.7,7992893162.393162
-25.0,22.9,7791288194.444444
-25.0,23.1,8150455689.102564
-25.0,23.3,7593548290.59829
-25.0,23.5,7856076896.367521
-25.0,23.7,8336651602.564102
-25.0,23.9,8000744198.717949
-25.0,24.1,8564483333.333333
-25.0,24.3,8544415064.102564
-25.0,24.5,8395507665.598291
-25.0,24.7,8090275774.572649
-25.0,24.9,8178434642.094016
-25.0,25.1,8303371901.709401
-25.0,25.3,9166994738.247864
-25.0,25.5,9113205662.393164
-25.0,25.7,9135472222.222221
-25.0,25.9,8323147756.410256
-25.0,26.1,8695894417.735043
-25.0,26.3,9131131997.863249
