source,source_label,thickness_um,bias_v,nt,trap_density_cm3,node,q_col_c,q_pos_c,q_neg_c,q_gen_c,cce_percent,cce_pos_percent,cce_neg_percent,positive_peak_nA,negative_peak_nA,reverse_peak_ratio,qc_pass,qc_reason,deposited_energy_ev,generated_pairs,collapsed_thickness_um,raw_points,unique_points,dropped_initial_points
c14,C-14 spectrum,50.0,13.0,0,0.0,81,9.18483118442366e-16,9.184834385901114e-16,3.2014774533545223e-22,9.483852833405917e-16,96.84704461114177,96.84707836828149,3.375713973626457e-05,2.9013003615830004,3.1198661e-05,1.0753337163263395e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,50.0,13.0,1e12,1000000000000.0,177,9.170888578525718e-16,9.170891890396715e-16,3.311870997358959e-22,9.483852833405917e-16,96.70003045831949,96.700065379475,3.492115552123739e-05,2.85273839988,3.1937323e-05,1.1195321309988827e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,50.0,13.0,1e13,10000000000000.0,190,8.965987720371256e-16,8.96599139043063e-16,3.6700593752072163e-22,9.483852833405917e-16,94.53950707448207,94.53954577246104,3.8697978972003884e-05,2.3453773925014003,3.59529186e-05,1.5329267995397265e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,50.0,13.0,2.5e13,25000000000000.0,256,7.524702958555842e-16,7.5247065680174e-16,3.609461558779023e-22,9.483852833405917e-16,79.3422577378134,79.34229579683458,3.805902118245717e-05,1.8753303739234002,3.50801006e-05,1.870609098417604e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,50.0,13.0,5e13,50000000000000.0,203,5.960848970675552e-16,5.960852329675752e-16,3.35900019900645e-22,9.483852833405917e-16,62.852609328553285,62.85264474665031,3.54180970330403e-05,1.5092286473078,3.31208862e-05,2.1945572169652272e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,60.0,19.0,0,0.0,59,9.243215627951315e-16,9.24321878190023e-16,3.153948915505861e-22,9.483852833405917e-16,97.46266407037675,97.46269732636426,3.325598752857481e-05,2.8957292063898,3.04822332e-05,1.0526617313779556e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,60.0,19.0,1e12,1000000000000.0,178,9.23275161874838e-16,9.23275489161181e-16,3.27286343093292e-22,9.483852833405917e-16,97.35232906848725,97.3523635783377,3.450985046293198e-05,2.8563818403214003,3.15889686e-05,1.105908466231028e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,60.0,19.0,1e13,10000000000000.0,191,9.018485587048786e-16,9.01848938413019e-16,3.7970814015811415e-22,9.483852833405917e-16,95.09305706729315,95.0930971046226,4.0037329430147884e-05,2.37335908872438,3.8773318520000004e-05,1.6336895122279905e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,60.0,19.0,2.5e13,25000000000000.0,257,6.786920037387525e-16,6.786923949829934e-16,3.912442408636081e-22,9.483852833405917e-16,71.56289913611147,71.56294038983478,4.125372332703115e-05,1.8939861615613798,4.685297952e-05,2.4737762329464414e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,60.0,19.0,5e13,50000000000000.0,204,5.451407279034375e-16,5.451410759491752e-16,3.480457378203366e-22,9.483852833405917e-16,57.4809349617103,57.480971660480705,3.6698770418956786e-05,1.5136514011174,3.44268576e-05,2.274424452987364e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,70.0,26.0,0,0.0,60,9.260018176819963e-16,9.260021268184195e-16,3.091364235136366e-22,9.483852833405917e-16,97.6398341421166,97.63986673819635,3.2596079773057495e-05,2.8850631290814,2.98512526e-05,1.0346828219840236e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,70.0,26.0,1e12,1000000000000.0,179,9.25208831918794e-16,9.25209152807007e-16,3.2088821273001053e-22,9.483852833405917e-16,97.55621983713613,97.55625367235254,3.383521637954082e-05,2.8583778058832,3.0942329799999996e-05,1.082513645897808e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,70.0,26.0,1e13,10000000000000.0,192,8.658429042174411e-16,8.658432788777778e-16,3.7466033685544877e-22,9.483852833405917e-16,91.29653521906167,91.2965747241387,3.9505077043767005e-05,2.4056298956293998,3.69590786e-05,1.5363576361911717e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,70.0,26.0,2.5e13,25000000000000.0,258,6.346677726485592e-16,6.346681693337587e-16,3.96685199648769e-22,9.483852833405917e-16,66.92087949878406,66.92092132621501,4.182743096260259e-05,1.9236980681068678,4.590513347200001e-05,2.3862961778183695e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,70.0,26.0,5e13,50000000000000.0,205,5.129449955995707e-16,5.129453549879794e-16,3.593884086671598e-22,9.483852833405917e-16,54.086140370374956,54.086178265143566,3.789476861147089e-05,1.5289433430088,3.55318402e-05,2.3239474740821377e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,80.0,33.0,0,0.0,61,9.267950945368547e-16,9.26795392438059e-16,2.97901204428916e-22,9.483852833405917e-16,97.72347914049365,97.72351055190519,3.141141154991239e-05,2.82193354328994,2.8811137759999997e-05,1.0209715189256599e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
