x_um,depth_um,optical_generation_cm^-3_s^-1
-45.0,13.5,108605502.13675214
-45.0,13.7,146848824.78632477
-45.0,13.9,143438568.37606838
-45.0,14.1,117390758.54700854
-45.0,14.3,196419070.5128205
-45.0,14.5,234930822.64957267
-45.0,14.7,272446848.2905983
-45.0,14.9,191704861.1111111
-45.0,15.1,180438034.18803418
-45.0,15.3,150676014.95726496
-45.0,15.5,170850427.35042736
-45.0,15.7,180006677.35042736
-45.0,15.9,198803418.80341882
-45.0,16.1,176542200.85470083
-45.0,16.3,206729166.66666666
-45.0,16.5,143414262.82051283
-45.0,16.7,108612660.25641026
-45.0,16.9,96501335.47008547
-45.0,17.1,206335122.86324784
-45.0,17.3,193075320.51282048
-45.0,17.5,205364636.75213677
-45.0,17.7,143192040.5982906
-45.0,17.9,151747596.15384614
-45.0,18.1,151144497.86324787
-45.0,18.3,145922542.73504275
-45.0,18.5,261858173.07692307
-45.0,18.7,120507478.63247862
-45.0,18.9,95472489.31623931
-45.0,19.1,142268963.67521366
-45.0,19.3,151827190.17094016
-45.0,19.5,163655982.9059829
-45.0,19.7,141084401.7094017
-45.0,19.9,106865384.61538462
-45.0,20.1,71110576.92307693
-45.0,20.3,44674866.45299144
-45.0,20.5,104054754.27350427
-45.0,20.7,136935897.43589744
-45.0,20.9,115487820.51282051
-45.0,21.1,149495966.8803419
-45.0,21.3,135493616.45299146
-45.0,21.5,102290865.38461538
-45.0,21.7,131917467.94871794
-45.0,21.9,115643082.26495728
-45.0,22.1,111379086.53846154
-45.0,22.3,86045726.4957265
-45.0,22.5,114767467.94871795
-45.0,22.7,137573290.5982906
-45.0,22.9,61336164.529914536
-45.0,23.1,49972676.28205127
-45.0,23.3,75270886.75213675
-45.0,23.5,89617494.65811966
-45.0,23.7,127330422.00854701
-45.0,23.9,223342414.5299145
-45.0,24.1,129755902.77777778
-45.0,24.3,82672008.54700854
-45.0,24.5,90930528.84615384
-45.0,24.7,66806196.58119658
-45.0,24.9,91308466.88034187
-45.0,25.1,87018162.39316238
-45.0,25.3,37322168.8034188
-45.0,25.5,33498904.914529912
-45.0,25.7,69602323.71794872
-45.0,25.9,43837660.256410256
-45.0,26.1,81710096.15384614
-45.0,26.3,46776068.376068376
-45.0,26.5,55582959.40170941
-45.0,26.7,38505074.786324784
-45.0,26.9,28183627.13675214
-45.0,27.1,75540090.81196581
-45.0,27.3,52840838.67521368
-45.0,27.5,39584855.76923077
-45.0,27.7,91751602.56410258
-45.0,27.9,55549679.487179495
-45.0,28.1,54240010.68376068
-45.0,28.3,42325293.8034188
-45.0,28.5,26627110.042735044
-45.0,28.7,75811298.07692307
-45.0,28.9,51829914.52991453
-45.0,29.1,47090411.32478632
-45.0,29.3,42144150.64102564
-45.0,29.5,48567681.62393162
-45.0,29.7,41058779.38034188
-45.0,29.9,84215705.12820514
-45.0,30.1,69018509.61538462
-45.0,30.3,11866159.188034186
-45.0,30.5,16300908.119658118
-45.0,30.7,13071848.290598292
-45.0,30.9,12960202.991452992
-45.0,31.1,45223290.59829059
-45.0,31.3,49744391.025641024
-45.0,31.5,20561324.786324784
-45.0,31.7,21023584.4017094
-45.0,31.9,33452777.77777778
-45.0,32.1,38098824.786324784
-45.0,32.3,9088141.025641026
-45.0,32.5,1342016.5598290598
-45.0,32.7,862232.905982906
-45.0,32.9,593349.358974359
-45.0,33.1,302911.32478632475
-45.0,33.3,4197115.384615385
-45.0,33.5,7008012.820512821
-45.0,33.7,13378472.22222222
-45.0,33.9,5633279.914529914
-45.0,34.1,2051629.2735042735
-45.0,34.3,15071581.196581196
-45.0,34.5,1416506.4102564103
-45.0,34.7,14216880.341880342
-45.0,34.9,13768963.675213676
-45.0,35.1,4316773.504273504
-45.0,39.9,10291132.478632478
-45.0,40.1,17146901.709401708
-45.0,43.1,12079594.017094018
-45.0,43.3,6290598.29059829
-45.0,43.5,1691826.923076923
-45.0,68.5,107638.88888888888
-35.0,0.1,367174145.2991453
-35.0,0.3,373382772.43589747
-35.0,0.5,428789075.85470086
-35.0,0.7,496781650.6410256
-35.0,0.9,557943242.5213675
-35.0,1.1,607535790.5982906
-35.0,1.3,665606303.4188035
-35.0,1.5,695625747.8632479
-35.0,1.7,765901175.2136753
-35.0,1.9,796775641.025641
-35.0,2.1,914932425.2136753
-35.0,2.3,998852831.1965811
-35.0,2.5,886597622.8632479
-35.0,2.7,842787660.2564102
-35.0,2.9,902578819.4444444
-35.0,3.1,766858173.0769231
-35.0,3.3,911070165.5982906
-35.0,3.5,1066104727.5641025
-35.0,3.7,1185213194.4444444
-35.0,3.9,1088558226.4957266
-35.0,4.1,1262885202.991453
-35.0,4.3,1174926335.4700854
-35.0,4.5,1115805742.5213675
-35.0,4.7,1073108317.3076923
-35.0,4.9,1417982318.3760686
-35.0,5.1,1415118936.965812
-35.0,5.3,1277831864.3162394
-35.0,5.5,1540417654.9145298
-35.0,5.7,1549536858.9743588
-35.0,5.9,1500526842.9487178
-35.0,6.1,1376483974.3589742
-35.0,6.3,1607935790.5982907
-35.0,6.5,1565950320.5128207
-35.0,6.7,1649183226.4957263
-35.0,6.9,1607409989.3162394
-35.0,7.1,1422697649.5726495
-35.0,7.3,1422211538.4615386
-35.0,7.5,1647719017.094017
-35.0,7.7,1607783119.6581197
-35.0,7.9,1534682158.119658
-35.0,8.1,1439444177.3504274
-35.0,8.3,1447916666.6666667
-35.0,8.5,1547757986.111111
-35.0,8.7,1420142494.6581197
-35.0,8.9,1364413995.7264957
-35.0,9.1,1647238514.957265
-35.0,9.3,1591460202.991453
-35.0,9.5,1505465798.6111112
-35.0,9.7,1445839476.4957266
-35.0,9.9,1836335470.08547
-35.0,10.1,1787523504.2735043
-35.0,10.3,1964514155.9829059
-35.0,10.5,1823925934.8290598
-35.0,10.7,1784107668.2692306
-35.0,10.9,1827079807.6923075
-35.0,11.1,2066252377.1367521
-35.0,11.3,2005976095.08547
-35.0,11.5,1979691346.153846
-35.0,11.7,1975515224.3589745
-35.0,11.9,1741235576.9230769
-35.0,12.1,1979921768.162393
-35.0,12.3,1940205608.9743588
-35.0,12.5,2145851869.6581194
-35.0,12.7,1857756143.162393
-35.0,12.9,2040291132.4786325
-35.0,13.1,1875249465.811966
-35.0,13.3,2323890758.5470085
-35.0,13.5,1863079861.111111
-35.0,13.7,2018158226.4957263
-35.0,13.9,2120230235.0427349
-35.0,14.1,1955898450.8547008
-35.0,14.3,1736223290.5982907
-35.0,14.5,2211884081.1965814
-35.0,14.7,1941561431.6239316
-35.0,14.9,2176085363.2478633
-35.0,15.1,2115121233.974359
-35.0,15.3,1847330956.1965811
-35.0,15.5,2147753525.6410255
-35.0,15.7,1928393856.8376067
-35.0,15.9,1844354700.8547008
-35.0,16.1,1843590277.7777777
-35.0,16.3,1773606036.3247862
-35.0,16.5,2034940972.2222223
-35.0,16.7,1886709695.5128205
-35.0,16.9,1961528739.3162394
-35.0,17.1,1773907104.7008548
-35.0,17.3,1752971287.3931623
-35.0,17.5,2194166292.7350426
-35.0,17.7,1751236538.4615383
-35.0,17.9,1739639850.4273505
-35.0,18.1,1866907051.2820513
-35.0,18.3,2065238060.897436
-35.0,18.5,1991951388.8888888
-35.0,18.7,2244602831.1965814
-35.0,18.9,1819396367.5213675
-35.0,19.1,1832325854.7008548
-35.0,19.3,1849712606.837607
-35.0,19.5,1753287873.931624
-35.0,19.7,1915032692.3076923
-35.0,19.9,1792208092.9487178
-35.0,20.1,1977204059.8290596
-35.0,20.3,1929839129.2735043
-35.0,20.5,1903765491.4529915
-35.0,20.7,2017085470.0854702
-35.0,20.9,1913986645.2991452
-35.0,21.1,1726591880.3418803
-35.0,21.3,1731528311.9658117
-35.0,21.5,1947790010.683761
-35.0,21.7,1615530448.7179487
-35.0,21.9,1672004807.6923077
-35.0,22.1,1935731837.6068375
-35.0,22.3,1546574786.3247862
-35.0,22.5,1588219284.1880343
-35.0,22.7,1533861378.205128
-35.0,22.9,1418267361.1111112
-35.0,23.1,1466377403.8461537
-35.0,23.3,1854405448.7179487
-35.0,23.5,1872146367.5213675
-35.0,23.7,1824702457.2649572
-35.0,23.9,1538741185.8974357
-35.0,24.1,1621759882.4786325
-35.0,24.3,1448940170.9401708
-35.0,24.5,1628039529.9145298
-35.0,24.7,1478225694.4444442
-35.0,24.9,1720572115.3846152
-35.0,25.1,1734652777.7777777
-35.0,25.3,1425980536.8589745
-35.0,25.5,1499240197.6495726
-35.0,25.7,1627947435.897436
-35.0,25.9,1521974332.2649572
-35.0,26.1,1301420192.3076923
-35.0,26.3,1150338301.282051
-35.0,26.5,1150445886.7521367
-35.0,26.7,1338817708.3333333
-35.0,26.9,1230127617.5213673
-35.0,27.1,1224274038.4615386
-35.0,27.3,1339728098.2905984
-35.0,27.5,1326800213.6752136
-35.0,27.7,1156455929.4871795
-35.0,27.9,1298106570.5128205
-35.0,28.1,1307457719.017094
-35.0,28.3,1116226014.957265
-35.0,28.5,1142740918.8034189
-35.0,28.7,1013632398.5042734
-35.0,28.9,1002783386.7521367
-35.0,29.1,1033495966.8803418
-35.0,29.3,984859508.5470084
-35.0,29.5,1185952403.846154
-35.0,29.7,1035110844.017094
-35.0,29.9,1086970619.6581197
-35.0,30.1,976027510.6837606
-35.0,30.3,858291399.5726495
-35.0,30.5,973362713.6752137
-35.0,30.7,805487446.5811965
-35.0,30.9,973621260.6837606
-35.0,31.1,846452991.4529915
-35.0,31.3,694078525.6410257
-35.0,31.5,617110844.017094
-35.0,31.7,555506143.1623932
-35.0,31.9,790879273.5042735
-35.0,32.1,792576388.8888888
-35.0,32.3,747193108.974359
-35.0,32.5,700865651.7094016
-35.0,32.7,474615331.19658124
-35.0,32.9,438971260.68376064
-35.0,33.1,435180662.3931624
-35.0,33.3,414594017.0940171
-35.0,33.5,603689903.8461539
-35.0,33.7,483192307.6923077
-35.0,33.9,554797996.7948718
-35.0,34.1,375631837.6068376
-35.0,34.3,393535790.59829056
-35.0,34.5,337511752.1367521
-35.0,34.7,283699252.1367521
-35.0,34.9,368966346.15384614
-35.0,35.1,299647435.8974359
-35.0,35.3,186216346.15384614
-35.0,35.5,299846955.1282051
-35.0,35.7,252115384.6153846
-35.0,35.9,268415064.10256413
-35.0,36.1,198906276.7094017
-35.0,36.3,191138755.34188035
-35.0,36.5,123020272.43589744
-35.0,36.7,193264102.56410256
-35.0,36.9,205618402.77777776
-35.0,37.1,179367788.46153846
-35.0,37.3,231996073.7179487
-35.0,37.5,130424118.58974357
-35.0,37.7,119399572.64957266
-35.0,37.9,211928712.6068376
-35.0,38.1,159539743.58974358
-35.0,38.3,165867948.7179487
-35.0,38.5,198182158.11965814
-35.0,38.7,175388354.7008547
-35.0,38.9,204000921.47435898
-35.0,39.1,127990384.61538461
-35.0,39.3,207223263.8888889
-35.0,39.5,125531784.18803418
-35.0,39.7,98135416.66666667
-35.0,39.9,194484241.45299143
-35.0,40.1,77563007.47863248
-35.0,40.3,149750801.28205127
-35.0,40.5,108171741.45299146
-35.0,40.7,79132211.53846154
-35.0,40.9,62191346.15384615
-35.0,41.1,43383154.38034189
-35.0,41.3,83676522.43589742
-35.0,41.5,53640998.931623936
-35.0,41.7,45438621.7948718
-35.0,41.9,35408573.71794872
-35.0,42.1,79622248.93162394
-35.0,42.3,35399626.068376064
-35.0,42.5,93092574.78632478
-35.0,42.7,50886084.4017094
-35.0,42.9,31865224.35897436
-35.0,43.1,27475080.128205128
-35.0,43.3,10733226.495726496
-35.0,43.5,17348397.435897436
-35.0,43.7,49867788.461538464
-35.0,43.9,25396100.427350424
-35.0,44.1,23698931.623931628
-35.0,44.3,13113034.18803419
-35.0,44.5,921127.1367521368
-35.0,44.7,2876335.4700854705
-35.0,44.9,401896.3675213675
-35.0,45.1,1122008.547008547
-35.0,45.3,1545032.0512820513
-35.0,45.5,537526.7094017094
-35.0,45.7,382104.7008547009
-35.0,45.9,279166.6666666666
-35.0,46.1,953311.9658119659
-35.0,46.3,1748985.0427350427
-35.0,46.5,523904.91452991456
-35.0,46.7,1581063.0341880342
-35.0,47.1,349225.4273504274
-35.0,47.3,2066800.2136752135
-35.0,47.5,2096527.777777778
-35.0,47.7,1070806.623931624
-35.0,47.9,655074.7863247863
-35.0,48.1,1716239.316239316
-35.0,48.3,920112.1794871795
-35.0,48.5,1514022.435897436
-35.0,48.7,2783920.94017094
-35.0,48.9,5036591.88034188
-35.0,49.1,834161.3247863248
-35.0,49.3,8346153.846153847
-35.0,49.5,6157318.376068376
-35.0,49.7,8123664.52991453
-35.0,49.9,4696581.196581197
-35.0,50.1,417467.94871794875
-35.0,60.1,69738.24786324786
-35.0,66.5,6525908.11965812
-35.0,66.7,3447649.5726495725
-35.0,66.9,5949519.230769231
-35.0,67.1,13998397.435897436
-35.0,67.3,14793536.324786324
-35.0,93.5,11132211.538461538
-35.0,93.7,9967414.52991453
-35.0,93.9,19400641.025641028
-35.0,106.9,6604967.948717949
-35.0,107.1,23098824.786324788
-25.0,0.1,1789448183.7606838
-25.0,0.3,2359467681.6239314
-25.0,0.5,2049170673.0769231
-25.0,0.7,2417469818.376068
-25.0,0.9,2772254273.5042734
-25.0,1.1,2881118055.555556
-25.0,1.3,2944377670.940171
-25.0,1.5,3185085470.08547
-25.0,1.7,3356034989.3162394
-25.0,1.9,3249244658.119658
-25.0,2.1,3528488247.863248
-25.0,2.3,3557666132.4786325
-25.0,2.5,4254438034.1880345
-25.0,2.7,3728047809.82906
-25.0,2.9,4107871260.6837606
-25.0,3.1,3907369123.931624
-25.0,3.3,3975336538.4615383
-25.0,3.5,4114912660.25641
-25.0,3.7,4030181356.8376064
-25.0,3.9,4238939850.4273505
-25.0,4.1,4286189903.8461537
-25.0,4.3,4434556891.025641
-25.0,4.5,4221387526.7094016
-25.0,4.7,4147590277.7777777
-25.0,4.9,4530836057.692307
-25.0,5.1,4925954861.111111
-25.0,5.3,4962918482.905983
-25.0,5.5,5319365117.521368
-25.0,5.7,5444564636.752136
-25.0,5.9,5495527029.91453
-25.0,6.1,5266663194.444445
-25.0,6.3,5207979647.435898
-25.0,6.5,5376921207.264957
-25.0,6.7,6167099252.136752
-25.0,6.9,5885613354.700855
-25.0,7.1,6012150106.837606
-25.0,7.3,5515159722.222222
-25.0,7.5,5576168723.290598
-25.0,7.7,5641749759.615384
-25.0,7.9,5717498130.34188
-25.0,8.1,6315675587.606837
-25.0,8.3,6946397649.57265
-25.0,8.5,6713161030.982906
-25.0,8.7,6062181570.512821
-25.0,8.9,6475288701.923077
-25.0,9.1,6878281116.4529915
-25.0,9.3,6707338648.504273
-25.0,9.5,6211707398.504273
-25.0,9.7,7104493536.324786
-25.0,9.9,7231323717.948718
-25.0,10.1,7219418322.649571
-25.0,10.3,6900090758.5470085
-25.0,10.5,7257938034.188034
-25.0,10.7,7317390491.4529915
-25.0,10.9,7229381410.25641
-25.0,11.1,6981032585.470085
-25.0,11.3,7412597756.410256
-25.0,11.5,7515034802.350428
-25.0,11.7,7443268803.418803
-25.0,11.9,7451455662.393163
-25.0,12.1,7475777510.683761
-25.0,12.3,7441668536.324787
-25.0,12.5,7607023504.273504
-25.0,12.7,8311899038.461538
-25.0,12.9,7763253205.128205
-25.0,13.1,7779482905.982905
-25.0,13.3,8057547008.5470085
-25.0,13.5,8160029620.726495
-25.0,13.7,8383708333.333333
-25.0,13.9,8436495993.589744
-25.0,14.1,8438230235.042735
-25.0,14.3,8147178685.897436
-25.0,14.5,8523062232.905983
-25.0,14.7,8550187500.0
-25.0,14.9,8326945032.051283
-25.0,15.1,8449030448.717949
-25.0,15.3,8198704594.017094
-25.0,15.5,8328044871.794871
-25.0,15.7,8451656490.384615
-25.0,15.9,8539347783.119658
-25.0,16.1,8753747943.376068
-25.0,16.3,9095250827.991453
-25.0,16.5,8467142895.299145
-25.0,16.7,8728320779.91453
-25.0,16.9,8969654914.529913
-25.0,17.1,9370898237.179487
-25.0,17.3,8830422809.82906
-25.0,17.5,9148152243.589745
-25.0,17.7,9475468215.811966
-25.0,17.9,9936268696.581196
-25.0,18.1,9369979166.666668
-25.0,18.3,9230613514.957266
-25.0,18.5,9113146634.615385
-25.0,18.7,8952196581.19658
-25.0,18.9,9586629273.504272
-25.0,19.1,8614837473.290598
-25.0,19.3,9191401602.564102
-25.0,19.5,9412698290.598291
-25.0,19.7,9045424706.19658
-25.0,19.9,9052158119.65812
-25.0,20.1,8830686431.623932
-25.0,20.3,8738125000.0
-25.0,20.5,8865245726.495726
-25.0,20.7,8533502403.846153
-25.0,20.9,8642136752.136751
-25.0,21.1,8608250534.188034
-25.0,21.3,8650178952.991453
-25.0,21.5,9170737179.487179
-25.0,21.7,8605493856.837606
-25.0,21.9,8798709935.897436
-25.0,22.1,8301929754.273504
-25.0,22.3,8695532799.1453
-25.0,22.5,8476341613.247863
-25.0,22.7,8523296955.128204
-25.0,22.9,8314913461.538462
-25.0,23.1,8197256944.444445
-25.0,23.3,8319385683.760684
-25.0,23.5,8176095085.470085
-25.0,23.7,8511196581.196581
-25.0,23.9,8502446581.196581
-25.0,24.1,8402711271.367521
-25.0,24.3,8121815972.222222
-25.0,24.5,8707393162.393162
-25.0,24.7,7993750000.0
-25.0,24.9,8091501068.376068
-25.0,25.1,8311148504.273504
-25.0,25.3,7900531517.094017
-25.0,25.5,7713316506.410256
-25.0,25.7,7685534989.316238
-25.0,25.9,7862954594.017095
-25.0,26.1,7820391292.735043
-25.0,26.3,7409051816.239316
-25.0,26.5,7478279914.529915
-25.0,26.7,6692309294.871795
-25.0,26.9,6955914262.820512
-25.0,27.1,6364700267.094016
-25.0,27.3,6755763141.025641
-25.0,27.5,6397283333.333333
-25.0,27.7,6314122596.153846
-25.0,27.9,6424653285.256412
-25.0,28.1,6109674412.393163
-25.0,28.3,6142228205.128205
-25.0,28.5,6465621394.230769
-25.0,28.7,6523890224.358974
-25.0,28.9,6143246527.777778
-25.0,29.1,5813398237.179486
-25.0,29.3,5684173878.205129
-25.0,29.5,6003693643.162393
-25.0,29.7,5752069978.632479
-25.0,29.9,5639513087.606838
-25.0,30.1,5621712873.931623
-25.0,30.3,5375794070.51282
-25.0,30.5,5310715811.965812
-25.0,30.7,5613643162.393163
-25.0,30.9,5105061431.623932
-25.0,31.1,5144822649.57265
-25.0,31.3,5158331463.675214
-25.0,31.5,5339868322.649572
-25.0,31.7,4812399572.649572
-25.0,31.9,4810622329.059829
-25.0,32.1,4978586805.555555
-25.0,32.3,4721105502.136752
-25.0,32.5,4481437767.094017
-25.0,32.7,4221973557.6923075
-25.0,32.9,4095456196.581197
-25.0,33.1,4563482905.982906
-25.0,33.3,4211802083.333333
-25.0,33.5,4328692307.692307
-25.0,33.7,3632342948.7179484
-25.0,33.9,3860790598.2905984
-25.0,34.1,3657560630.3418803
-25.0,34.3,3278177350.4273505
-25.0,34.5,3311463408.119658
-25.0,34.7,3124309561.9658117
-25.0,34.9,3372727831.1965814
-25.0,35.1,2844219551.2820516
-25.0,35.3,3168720085.4700856
-25.0,35.5,3141718482.9059825
-25.0,35.7,2413409722.2222223
-25.0,35.9,2474581463.675214
-25.0,36.1,2680450347.2222223
-25.0,36.3,2577185389.957265
-25.0,36.5,2296619978.6324787
-25.0,36.7,2210763888.888889
-25.0,36.9,2350431356.837607
-25.0,37.1,2141365384.6153846
-25.0,37.3,2239133814.102564
-25.0,37.5,2201157318.3760686
-25.0,37.7,2302441506.4102564
-25.0,37.9,1818572836.5384612
-25.0,38.1,1908787393.162393
-25.0,38.3,1864821047.008547
-25.0,38.5,1987371794.871795
-25.0,38.7,1860085202.991453
-25.0,38.9,1933482905.9829059
-25.0,39.1,1850729166.6666667
-25.0,39.3,1523939636.7521367
-25.0,39.5,1438645833.3333333
-25.0,39.7,1398880876.068376
-25.0,39.9,1106720085.4700854
-25.0,40.1,1260908119.6581197
-25.0,40.3,1293405448.7179487
-25.0,40.5,1204055021.3675213
-25.0,40.7,998018162.3931624
-25.0,40.9,922839476.4957265
-25.0,41.1,980518696.5811965
-25.0,41.3,825855769.2307693
-25.0,41.5,717784855.7692308
-25.0,41.7,717952724.3589743
-25.0,41.9,642244925.2136753
-25.0,42.1,608923611.111111
-25.0,42.3,807272435.8974359
-25.0,42.5,754129300.2136753
-25.0,42.7,585909989.3162394
-25.0,42.9,507673611.1111111
-25.0,43.1,537004273.5042735
-25.0,43.3,419850213.67521363
-25.0,43.5,583513354.7008547
-25.0,43.7,428588942.30769235
-25.0,43.9,518830929.48717946
-25.0,44.1,455049679.4871795
-25.0,44.3,418186431.62393165
-25.0,44.5,465428952.991453
-25.0,44.7,479182959.40170944
-25.0,44.9,409274839.74358976
-25.0,45.1,335174946.58119655
-25.0,45.3,298246340.81196576
-25.0,45.5,306877938.03418803
-25.0,45.7,325576121.7948718
-25.0,45.9,193612713.6752137
-25.0,46.1,171863782.05128205
-25.0,46.3,154444417.73504272
-25.0,46.5,178043135.6837607
-25.0,46.7,115347462.60683762
-25.0,46.9,184067387.82051283
-25.0,47.1,202454139.95726496
-25.0,47.3,200018696.58119658
-25.0,47.5,141207532.05128205
-25.0,47.7,106037660.25641026
-25.0,47.9,121960470.08547008
-25.0,48.1,142532318.37606838
-25.0,48.3,53218402.77777777
-25.0,48.5,42774732.905982904
-25.0,48.7,24894551.282051284
-25.0,48.9,64624465.81196581
-25.0,49.1,62533119.65811966
-25.0,49.3,69543563.03418803
-25.0,49.5,56805288.461538464
-25.0,49.7,41540277.77777778
-25.0,49.9,11464476.495726496
-25.0,50.1,9660256.41025641
-25.0,50.3,10250000.0
-25.0,50.5,31308760.683760684
-25.0,50.7,25488247.86324786
-25.0,50.9,7932425.213675214
-25.0,51.1,5736111.111111111
-25.0,51.3,9036591.88034188
-25.0,51.5,9170192.307692308
-25.0,51.7,2939903.846153846
-25.0,51.9,2159348.2905982905
-25.0,52.1,3368055.5555555555
-25.0,52.3,2471794.871794872
-25.0,52.5,11616185.897435898
-25.0,52.7,32828979.7008547
-25.0,52.9,3073985.042735043
-25.0,53.1,6656517.094017093
-25.0,53.3,5015491.452991453
-25.0,53.5,2213381.4102564105
-25.0,53.7,2334027.777777778
-25.0,53.9,8006944.444444445
-25.0,54.1,19454861.11111111
-25.0,70.5,9748931.623931624
-25.0,70.7,23025641.025641024
-25.0,71.7,107719.0170940171
-15.0,0.1,3799957264.957265
-15.0,0.3,4098493589.74359
-15.0,0.5,4878498210.470085
-15.0,0.7,4605068242.521368
-15.0,0.9,5066302644.230769
-15.0,1.1,5680779113.247864
-15.0,1.3,5423089476.495727
-15.0,1.5,5627100694.444445
-15.0,1.7,6527214209.40171
-15.0,1.9,6555763888.888888
-15.0,2.1,6669511217.948718
-15.0,2.3,6357762553.418803
-15.0,2.5,6682627136.752137
-15.0,2.7,6903277243.589744
-15.0,2.9,7181038461.538461
-15.0,3.1,7935643856.837606
-15.0,3.3,8060711805.555555
-15.0,3.5,8473440170.940171
-15.0,3.7,9115901175.213675
