vertex_id,tcad_lateral_um,tcad_depth_um,optical_generation_cm^-3_s^-1
8573,-37.5,60.4998046875,4780745210.481299
8574,-37.5,60.755078125,4294110936.9392023
8575,-41.25,61.01035156249999,3696849882.6312222
8576,-41.25,61.26562499999999,3707472384.930471
8577,-37.5,61.01035156249999,4446904826.694063
8578,-37.5,61.26562499999999,4367760566.80272
8579,-41.25,61.52089843749999,3521774197.505065
8580,-41.25,61.77617187499999,3568114975.1060076
8581,-37.5,61.52089843749999,4163533320.8915443
8582,-37.5,61.77617187499999,4177377703.2836
8583,-41.25,62.03144531249999,3733339789.5030317
8584,-41.25,62.28671874999999,3567585878.525441
8585,-37.5,62.03144531249999,4563636315.252801
8586,-37.5,62.28671874999999,4340352833.231102
8587,-41.25,62.54199218749999,3434916480.5453043
8588,-41.25,62.79726562499999,3405501301.157377
8589,-37.5,62.54199218749999,4019833095.420122
8590,-37.5,62.79726562499999,4015014357.633664
8591,-41.25,63.0525390625,3555190032.8774757
8592,-41.25,63.3078125,3415360534.3288846
8593,-37.5,63.0525390625,4125173109.520806
8594,-37.5,63.3078125,4028222474.448702
8595,-41.25,63.56308593749999,3345280151.1226516
8596,-41.25,63.81835937499999,3379223206.805369
8597,-37.5,63.56308593749999,3985387339.0197725
8598,-37.5,63.81835937499999,3936653180.896731
8599,-41.25,64.0736328125,3519336177.521077
8600,-41.25,64.32890624999999,3228779844.3264356
8601,-37.5,64.0736328125,4058779085.9861445
8602,-37.5,64.32890624999999,3931300022.0404754
8603,-41.25,64.58417968749998,3389740557.639616
8604,-41.25,64.83945312499999,3099381336.9490433
8605,-37.5,64.58417968749998,3843433618.450988
8606,-37.5,64.83945312499999,3702550959.6343813
8607,-41.25,65.0947265625,3091663326.4460154
8608,-41.25,65.35,3388294483.6738787
8609,-37.5,65.0947265625,3839024583.539397
8610,-37.5,65.35,4085602729.366987
8611,-33.75,57.43652343749999,5754920815.788989
8612,-33.75,57.69179687499999,5989882522.876424
8613,-30.0,57.43652343749999,6653526923.168215
8614,-30.0,57.69179687499999,6759077045.381977
8615,-33.75,57.94707031249999,5476357030.650066
8616,-33.75,58.20234374999999,5895899862.162254
8617,-30.0,57.94707031249999,6578650843.4849825
8618,-30.0,58.20234374999999,6766084343.230413
8619,-33.75,58.45761718749999,5692118297.854061
8620,-33.75,58.71289062499999,5579247138.520586
8621,-30.0,58.45761718749999,6761788880.816079
8622,-30.0,58.71289062499999,6535098478.242266
8623,-33.75,58.96816406249999,5530299514.467317
8624,-33.75,59.22343749999999,5393190929.393266
8625,-30.0,58.96816406249999,6551130790.866966
8626,-30.0,59.22343749999999,6477845256.785849
8627,-33.75,59.47871093749999,5391264154.991741
8628,-33.75,59.73398437499999,5228909108.675447
8629,-30.0,59.47871093749999,6289843777.387583
8630,-30.0,59.73398437499999,6121730114.276593
