# Geant4 depth energy profile
# NEvents: 19336
# BinWidth_um: 0.1
depth_um,dEdx_eV_per_um
1.965000e+01,2.782146e+03
1.975000e+01,2.808306e+03
1.985000e+01,2.961666e+03
1.995000e+01,2.837447e+03
2.005000e+01,2.709990e+03
2.015000e+01,2.839179e+03
2.025000e+01,2.734961e+03
2.035000e+01,2.645352e+03
2.045000e+01,2.759033e+03
2.055000e+01,2.849084e+03
2.065000e+01,2.800619e+03
2.075000e+01,2.702729e+03
2.085000e+01,2.784904e+03
2.095000e+01,2.707177e+03
2.105000e+01,2.665829e+03
2.115000e+01,2.820809e+03
2.125000e+01,2.787130e+03
2.135000e+01,2.551996e+03
2.145000e+01,2.702723e+03
2.155000e+01,2.576584e+03
2.165000e+01,2.537768e+03
2.175000e+01,2.566278e+03
2.185000e+01,2.532308e+03
2.195000e+01,2.586789e+03
2.205000e+01,2.517373e+03
2.215000e+01,2.456520e+03
2.225000e+01,2.580547e+03
2.235000e+01,2.551005e+03
2.245000e+01,2.569863e+03
2.255000e+01,2.503094e+03
2.265000e+01,2.476548e+03
2.275000e+01,2.577104e+03
2.285000e+01,2.310461e+03
2.295000e+01,2.253695e+03
2.305000e+01,2.334628e+03
2.315000e+01,2.325447e+03
2.325000e+01,2.310614e+03
2.335000e+01,2.345917e+03
2.345000e+01,2.355485e+03
2.355000e+01,2.340936e+03
2.365000e+01,2.391156e+03
2.375000e+01,2.400651e+03
2.385000e+01,2.285755e+03
2.395000e+01,2.238605e+03
2.405000e+01,2.204525e+03
2.415000e+01,2.315635e+03
2.425000e+01,2.279834e+03
2.435000e+01,2.270611e+03
2.445000e+01,2.407634e+03
2.455000e+01,2.389901e+03
2.465000e+01,2.168498e+03
2.475000e+01,2.256648e+03
2.485000e+01,2.151873e+03
2.495000e+01,2.277389e+03
2.505000e+01,2.185597e+03
2.515000e+01,2.137208e+03
2.525000e+01,2.228120e+03
2.535000e+01,2.078413e+03
2.545000e+01,2.119241e+03
2.555000e+01,2.133338e+03
2.565000e+01,2.130357e+03
2.575000e+01,2.048537e+03
2.585000e+01,2.108485e+03
2.595000e+01,2.014227e+03
2.605000e+01,1.978001e+03
2.615000e+01,1.965007e+03
2.625000e+01,1.817529e+03
2.635000e+01,2.005801e+03
2.645000e+01,2.046601e+03
2.655000e+01,1.887958e+03
2.665000e+01,1.927054e+03
2.675000e+01,1.902757e+03
2.685000e+01,1.897036e+03
2.695000e+01,1.843084e+03
2.705000e+01,1.868882e+03
2.715000e+01,1.882599e+03
2.725000e+01,1.779068e+03
2.735000e+01,1.918738e+03
2.745000e+01,1.879407e+03
2.755000e+01,1.896497e+03
2.765000e+01,1.833147e+03
2.775000e+01,1.815487e+03
2.785000e+01,1.841159e+03
2.795000e+01,1.738730e+03
2.805000e+01,1.755177e+03
2.815000e+01,1.686683e+03
2.825000e+01,1.700532e+03
2.835000e+01,1.725590e+03
2.845000e+01,1.741586e+03
2.855000e+01,1.707259e+03
2.865000e+01,1.818289e+03
2.875000e+01,1.651712e+03
2.885000e+01,1.724153e+03
2.895000e+01,1.724570e+03
