x_um,depth_um,optical_generation_cm^-3_s^-1
-5.0,0.1,4260128205128.205
-5.0,0.3,5234326923076.923
-5.0,0.5,3562724358974.359
-5.0,0.7,1318173076923.077
-5.0,0.9,175278846153.84616
-5.0,1.1,4741442307.692307
5.0,0.1,4485897435897.436
5.0,0.3,5220032051282.051
5.0,0.5,3575064102564.1025
5.0,0.7,1299743589743.5898
5.0,0.9,168535256410.2564
5.0,1.1,4809967948.717949
