depth_um,-85.000000,-75.000000,-65.000000,-55.000000,-45.000000,-35.000000,-25.000000,-15.000000,-5.000000,5.000000,15.000000,25.000000,35.000000,45.000000,55.000000,65.000000,75.000000,85.000000
5.1,0.0,0.0,773025.642956414,57930086.89563944,67461166.12405917,280919155.28204554,1313078274.014561,6433251462.530276,86291715554.43893,86688037154.58626,6224479481.737122,1516895522.0791724,373206628.7776627,29422527.25617748,2204437.2901264983,0.0,0.0,0.0
5.3,0.0,0.0,3063895.187029744,18455096.31720764,78455974.81886034,297698401.09079015,1244222539.311441,5870474162.819904,86340193037.46411,84715640901.34753,5961653591.412502,1466609372.4903727,344154643.98539525,37180225.54926566,2661638.27042815,0.0,0.0,0.0
5.5,0.0,0.0,3517589.0994356475,2466637.753343043,102982786.13420297,262263251.04500064,1530538053.9040408,6625323012.266322,83436852172.9099,83120859849.78348,6077756959.621628,1684980273.5350053,370935180.0934422,10804069.453761429,9646612.603819769,0.0,0.0,0.0
5.7,0.0,0.0,2357202.1508327005,2604921.8175764773,93814103.92167725,257668765.8391254,1437636768.1058526,7028474419.733369,80792854831.10143,78939619883.01448,6691008960.958205,1345777345.4455543,222793917.02769107,48818799.92330006,35376170.96848895,0.0,0.0,0.0
5.9,0.0,0.0,3090895.8387862584,1677962.2912819453,60577881.67548125,263207595.06914404,1514787472.5905674,6989497319.66491,81594062592.88075,78077406486.6366,6486643742.962484,1449243767.5557034,150515849.71443266,48356538.20631442,11697806.111065054,0.0,0.0,0.0
6.1,0.0,0.0,6662297.689697529,2736493.429278264,68062307.72971642,325566392.21937156,1465674682.3305445,7026278919.809815,76440980285.96436,77094523745.91176,6616836285.062685,1195241924.029639,205821631.6430503,154493354.94350863,12257240.006048148,0.0,0.0,0.0
6.3,0.0,0.0,16435326.892516412,21715538.14802922,156355532.57533607,338768428.77445287,1631095457.4706852,7633035982.245096,75610421759.8343,76965261632.69534,6732276138.652179,1163518835.6546655,248403695.8250778,59000421.39117736,33691986.459972605,0.0,0.0,0.0
6.5,0.0,0.0,4335188.444034799,15840633.76653843,108386046.44932681,276805704.0339999,1410359171.116797,7371599908.988194,74635244198.11806,75323553335.24721,6747759654.859871,1162730235.6134193,375752269.8346788,32857040.32793212,38421135.530963145,0.0,0.0,0.0
6.7,0.0,0.0,1771898.9163175288,10404678.528128404,80763851.75670767,337061542.60063285,1839489316.008026,8283434545.0501795,71642090341.58632,75266994153.64995,7257917134.124879,1229919170.305872,480208590.14120835,33021125.85296417,75915688.63970657,25829932.156261794,0.0,0.0
6.9,0.0,0.0,900411.3994277915,12405969.853153866,103525589.73948686,369298322.14631474,1268613781.7118883,8434949645.14205,71994952658.05278,70994525451.93059,7460464144.8238945,1098946437.5852935,368705099.7262285,54128161.32379581,28933310.139924318,31378075.856928285,0.0,0.0
